Year,FIPS_code,State,Area name,Number of adults with less than HS diploma,Number of adults with HS diploma only,Number of adults completing some college or associate's degree,Number of adults with a bachelor's degree or higher
2017,34003,NJ,Bergen County,5738823.5,17297299,16408185.5,41384192
2017,34005,NJ,Burlington County,1753236,7860341.4,7918782.6,11688240
2017,34007,NJ,Camden County,7469744.4,20126811.3,18259375.2,23239204.8
2017,34009,NJ,Cape May County,750354,3914346.7,3476640.2,4377065
2017,34011,NJ,Cumberland County,7194873.6,14652060.3,9218431.8,6370461
2017,34013,NJ,Essex County,11209213.4,23598344,18541556,30930686.6
2017,34015,NJ,Gloucester County,3946011.3,19604786.3,17475192.9,21609109.5
2017,34017,NJ,Hudson County,6595947.6,11892693.4,8644688.9,22835970.1
2017,34019,NJ,Hunterdon County,2571154.9,11958860,12795980.2,32468304.9
2017,34021,NJ,Mercer County,5331112.8,12968957.1,10559704.2,22349665.2
2017,34023,NJ,Middlesex County,634199.2,1507008,1318632,2813081.6
2017,34025,NJ,Monmouth County,1979048.8,7379504,7916195.2,16268452
2017,34027,NJ,Morris County,765082.8,2691958,2805303.6,7905855.6
2017,34029,NJ,Ocean County,4060022.4,18833992.8,15337862.4,18157322.4
2017,34031,NJ,Passaic County,1601970,3631132,2264117.6,3182580.4
2017,34033,NJ,Salem County,6429343.5,25988083.2,19491062.4,15768810.9
2017,34035,NJ,Somerset County,20445.9,68870.4,68153,201230.7
2017,34037,NJ,Sussex County,298383.6,1920033.6,1790301.6,2471394.6
2017,34039,NJ,Union County,341033.1,749198.7,585395.4,1009672.8
2017,34041,NJ,Warren County,82783.2,387133.2,327480.6,420003
2017,35001,NM,Bernalillo County,483176.4,1115788.8,1569078,1808175.6
2017,35003,NM,Catron County,9510.8,76452.2,66209.8,30910.1
2017,35005,NM,Chaves County,4333137.9,5712843.5,7847075.6,3643285.1
2017,35006,NM,Cibola County,1037345.4,1841003.1,1932198.3,889153.2
2017,35007,NM,Colfax County,287944.8,874909.2,1005038.1,603576.6
2017,35009,NM,Curry County,85479.7,107181.8,156343.7,94337.7
2017,35011,NM,De Baca County,13217.2,18822.4,29756,7404.4
2017,35013,NM,Dona Ana County,83086.5,92557.5,125706,129150
2017,35015,NM,Eddy County,1168903,2152156.7,2392813.2,1162027.1
2017,35017,NM,Grant County,248256,529483.5,643914,517846.5
2017,35019,NM,Guadalupe County,305429.4,927531,483440.4,159273
2017,35021,NM,Harding County,322645.2,693446.4,789758.4,604357.8
2017,35023,NM,Hidalgo County,1219075.2,2764688.4,1973740.8,1306152
2017,35025,NM,Lea County,108313.8,148362.6,131068.8,67354.8
2017,35027,NM,Lincoln County,651588.3,1994255.1,2329921.8,1605934.8
2017,35028,NM,Los Alamos County,14950.8,80568.2,165289.4,568961
2017,35029,NM,Luna County,1143442.8,1394060.4,904572.9,469908
2017,35031,NM,McKinley County,393902.3,684146.1,576718.2,229933.4
2017,35033,NM,Mora County,1154306.7,5543522.3,5116001.3,2436869.7
2017,35035,NM,Otero County,1738886.2,3693546.6,4708954.6,2551212.6
2017,35037,NM,Quay County,438418.4,1121019.2,785268.4,430094
2017,35039,NM,Rio Arriba County,2037875,5236000,4968250,2632875
2017,35041,NM,Roosevelt County,187860.4,346819.2,334591.6,242328.8
2017,35043,NM,Sandoval County,144462.8,418270.2,596329,520738
2017,35045,NM,San Juan County,462409.5,990409,1334756.5,488645.5
2017,35047,NM,San Miguel County,237241.8,384548.8,558216,370593.4
2017,35049,NM,Santa Fe County,41451.3,91276.6,113886.4,172085.7
2017,35051,NM,Sierra County,797370,2695870,2597148,1503612
2017,35053,NM,Socorro County,4984753.2,12539286,7802222.4,5634938.4
2017,35055,NM,Taos County,370462.6,1256759.2,1538123.2,1524055
2017,35057,NM,Torrance County,18536616,55756964,50313672,22361632
2017,35059,NM,Union County,3040132.3,8423296.5,4782883.3,3136951.8
2017,35061,NM,Valencia County,1175689.6,2451931.6,2606627.6,1500551.2
2017,36001,NY,Albany County,558741.6,1645183.6,2118561.9,3437812.9
2017,36003,NY,Allegany County,1161414,4542419.2,4310136.4,2890630.4
2017,36005,NY,Bronx County,2215926.3,2387040.3,2164592.1,1788141.3
2017,36007,NY,Broome County,449912.2,1464607.8,1488539.3,1383240.7
2017,36009,NY,Cattaraugus County,842192,3214906,2413204,1619600
2017,36011,NY,Cayuga County,721187.6,1957509.2,2036294.4,1345408.8
2017,36013,NY,Chautauqua County,511310.2,1653395.6,1500480.4,1113413.8
2017,36015,NY,Chemung County,472510.5,1543534.3,1404031.2,1075523.9
2017,36017,NY,Chenango County,3310361.6,12177401.6,8689699.2,5408894.4
2017,36019,NY,Clinton County,11569100,32578585.6,24896703.2,23508411.2
2017,36021,NY,Columbia County,334012.8,1115906.4,1021016.4,1324664.4
2017,36023,NY,Cortland County,506048.4,1564149.6,1605042.4,1436359.6
2017,36025,NY,Delaware County,533382.3,2128141.5,1481617.5,1239171
2017,36027,NY,Dutchess County,492626,1518447.2,1599585.6,2184941.2
2017,36029,NY,Erie County,375013,1243714,1424100,1704173
2017,36031,NY,Essex County,39916.5,150696,121543.5,136792.5
2017,36033,NY,Franklin County,740656,2352672,1786288,1344384
2017,36035,NY,Fulton County,1450174.9,4202081.6,3676821.4,2078203.4
2017,36037,NY,Genesee County,19600905.4,101712806.4,85290426.2,58272962
2017,36039,NY,Greene County,321267.1,979731.9,674395.4,679705.6
2017,36041,NY,Hamilton County,1295119.7,1722573,2060707.7,1307879.5
2017,36043,NY,Herkimer County,645781.5,2540547,2384424,1518651
2017,36045,NY,Jefferson County,6579249.6,24298365,25718884.8,18167700.6
2017,36047,NY,Kings County,802905.4,1241301.6,930976.2,1945691
2017,36049,NY,Lewis County,12188674.6,59299956.2,39715906,25746863.2
2017,36051,NY,Livingston County,13484288.7,51107118.9,53604209.4,48110610.3
2017,36053,NY,Madison County,1521561.6,7459878.4,6593433.6,5536793.6
2017,36055,NY,Monroe County,2058854.8,5343769.2,6500429.2,9253280
2017,36057,NY,Montgomery County,5258997.4,16568168.8,15730452.4,8935641.6
2017,36059,NY,Nassau County,912161.7,2395798.2,2461737.6,5220202.5
2017,36061,NY,New York County,4433821.6,4663157.2,5198273.6,23927347.6
2017,36063,NY,Niagara County,344257.2,1303259.4,1377028.8,1077852.9
2017,36065,NY,Oneida County,1326953.6,3649122.4,3767600.4,3104123.6
2017,36067,NY,Onondaga County,522817.8,1526387.6,1766763.6,2193431
2017,36069,NY,Ontario County,665464.1,2532736.5,3009486.9,3724612.5
2017,36071,NY,Orange County,23821678.2,67455445.2,70521601.8,74059474.8
2017,36073,NY,Orleans County,2076386,6484713.2,4663882.4,2747218.4
2017,36075,NY,Oswego County,4938417.4,17883783.4,15150872.8,9972726.4
2017,36077,NY,Otsego County,2367849.6,10589549.6,8978096.4,10951304.4
2017,36079,NY,Putnam County,734474.1,2894047.2,2795386.5,4549354.5
2017,36081,NY,Queens County,3976733.7,6137502.3,5080104.9,7792559.1
2017,36083,NY,Rensselaer County,1197850.5,4246924.5,4760289,5335879.5
2017,36085,NY,Richmond County,358188,939458,747796,1096558
2017,36087,NY,Rockland County,199800,397800,446400,756000
2017,36089,NY,St. Lawrence County,393277.2,1228128.8,1014241.2,814152.8
2017,36091,NY,Saratoga County,606570.3,2310744,2599587,4111198.7
2017,36093,NY,Schenectady County,12988691.1,40459026.3,46281543,49715334.9
2017,36095,NY,Schoharie County,709559,2747654,2340035,1751252
2017,36097,NY,Schuyler County,446917.6,1700230,1530207,1180445.4
2017,36099,NY,Seneca County,1603470.6,3489906.6,3144060,2253243
2017,36101,NY,Steuben County,1525044.5,6279595,5561927,4575133.5
2017,36103,NY,Suffolk County,619507.2,1664925.6,1697191.6,2471575.6
2017,36105,NY,Sullivan County,825708,1996488,1676064,1663740
2017,36107,NY,Tioga County,661891,3245986,2819837,2339286
2017,36109,NY,Tompkins County,4901220,17154270,21761416.8,54207493.2
2017,36111,NY,Ulster County,348239.8,1145951.9,1162149.1,1397008.5
2017,36113,NY,Warren County,212117.5,701235.5,758632,826010.5
2017,36115,NY,Washington County,1835018.3,6333249,4725578.1,3345254.6
2017,36117,NY,Wayne County,361674.2,1211795,1245352.4,909778.4
2017,36119,NY,Westchester County,122444.1,202970.4,218413.8,558168.6
2017,36121,NY,Wyoming County,289895.6,944659.8,812207.5,452337.1
2017,36123,NY,Yates County,372006.6,927320.8,735926.1,660446.5
2017,37001,NC,Alamance County,215692.8,501529.6,575180.8,461196.8
2017,37003,NC,Alexander County,706320,1874102.4,1426766.4,701611.2
2017,37005,NC,Alleghany County,394092,597866.4,536349.6,392169.6
2017,37007,NC,Anson County,585865,1372598,994296.6,395040.4
2017,37009,NC,Ashe County,1701661,4083986.4,4751561.1,2565581.2
2017,37011,NC,Avery County,3580737.3,7599406.5,8423748.9,6156807.3
2017,37013,NC,Beaufort County,1098303.9,2857376,3152042.9,1821577.2
2017,37015,NC,Bertie County,4096065.6,7633576.8,5854477.6,3103080
2017,37017,NC,Bladen County,1229715,2656184.4,2861136.9,1451063.7
2017,37019,NC,Brunswick County,76183.2,296268,351289.2,335417.7
2017,37021,NC,Buncombe County,557936.1,1584263,1832234.6,2913666.3
2017,37023,NC,Burke County,378188.2,706555.2,756376.4,423480.2
2017,37025,NC,Cabarrus County,1469158.2,3996742.2,4834004.4,5497495.2
2017,37027,NC,Caldwell County,1322232,2344281.6,2294251.2,1186435.2
2017,37029,NC,Camden County,283678.7,873505.7,983045,668470.6
2017,37031,NC,Carteret County,111429.5,337109.5,535990,424560.5
2017,37033,NC,Caswell County,193795,389804.8,356582.8,167217.4
2017,37035,NC,Catawba County,1314009,2890819.8,3192555.2,2336016
2017,37037,NC,Chatham County,587328,1096345.6,1392806.4,2517120
2017,37039,NC,Cherokee County,1046295.6,3374816.2,3528683.2,2308005
2017,37041,NC,Chowan County,5154463,10475199,10109398.4,7515539.6
2017,37043,NC,Clay County,294907.2,660908.1,968980.8,710937
2017,37045,NC,Cleveland County,494556.3,1259855.1,1176827.4,682271.1
2017,37047,NC,Columbus County,2647456,6039509,5543111,2333070.6
2017,37049,NC,Craven County,437296.8,1108101.6,1617573.6,1086873.6
2017,37051,NC,Cumberland County,472312,1570437.4,2332040.5,1529110.1
2017,37053,NC,Currituck County,2399628,9723168,10907400,8133804
2017,37055,NC,Dare County,247910.9,1170983.4,1735376.3,2120429.4
2017,37057,NC,Davidson County,5343744,12192768,12870144,7262976
2017,37059,NC,Davie County,648446.4,2157076.8,2084292,1733601.6
2017,37061,NC,Duplin County,4469694.6,6979769.4,7133896.8,3434839.2
2017,37063,NC,Durham County,116594.4,199711.2,252813.6,585280.8
2017,37065,NC,Edgecombe County,131531.4,326266.2,247689,148613.4
2017,37067,NC,Forsyth County,637259.9,1494880.7,1768842.9,2054716.5
2017,37069,NC,Franklin County,283702.5,630450,712408.5,474939
2017,37071,NC,Gaston County,7008474.9,15861285.3,17600230.2,12278004.9
2017,37073,NC,Gates County,543886,2108841,1913863,564410
2017,37075,NC,Graham County,2323195,4779144,4380882,1792179
2017,37077,NC,Granville County,849067.6,1863062,1960796.4,1429365.6
2017,37079,NC,Greene County,2591859.2,3795222.4,3934072,1249646.4
2017,37081,NC,Guilford County,234278.8,549838,714789.4,889303.2
2017,37083,NC,Halifax County,1087731.6,2007703.6,1520659.6,800916.8
2017,37085,NC,Harnett County,62210.8,155527,195749.5,123349
2017,37087,NC,Haywood County,1809823.3,4744197,6149885,4867194.7
2017,37089,NC,Henderson County,360973.2,1082919.6,1439595.5,1418109
2017,37091,NC,Hertford County,3186669.6,7022475.6,6235643.6,3206340.4
2017,37093,NC,Hoke County,118043.1,273514.5,378121.8,190020.6
2017,37095,NC,Hyde County,1287159,2109007,1970018,670773
2017,37097,NC,Iredell County,506258.7,1541529.3,1843009.2,1797502.8
2017,37099,NC,Jackson County,889952.4,2406167.6,2579213.9,2373206.4
2017,37101,NC,Johnston County,510296.7,1250904.3,1648303.5,1110911.4
2017,37103,NC,Jones County,576551.2,1250352,1132263.2,510560.4
2017,37105,NC,Lee County,313142.4,578443.6,830697.2,452316.8
2017,37107,NC,Lenoir County,432991,781662.7,745200.3,319046
2017,37109,NC,Lincoln County,11952890.7,32735844.8,36827825.4,26167139.1
2017,37111,NC,McDowell County,220051.2,492854.4,518476.8,275817.6
2017,37113,NC,Macon County,307272,880663.5,897124.5,658440
2017,37115,NC,Madison County,1011545.6,3034636.8,2596948.8,3083268.8
2017,37117,NC,Martin County,1644842.5,3252088.6,3139299.4,1362869.5
2017,37119,NC,Mecklenburg County,2090221.6,3748767,6225225.2,10655586.2
2017,37121,NC,Mitchell County,232385.4,611749.6,699142.4,442922.6
2017,37123,NC,Montgomery County,3431906.1,6534194.1,6223965.3,3199234.5
2017,37125,NC,Moore County,1116084.2,2898920,4652766.6,5812334.6
2017,37127,NC,Nash County,159881.4,417468.1,414930.3,276620.2
2017,37129,NC,New Hanover County,246406.6,763065.6,1259853.1,1701000.4
2017,37131,NC,Northampton County,1164297.8,2072572,1840931.6,1017998.6
2017,37133,NC,Onslow County,110486.8,398830.4,502580.2,334155.2
2017,37135,NC,Orange County,248031,507873,771652,2413381
2017,37137,NC,Pamlico County,1862036.8,5514493.6,6302278.4,4207487
2017,37139,NC,Pasquotank County,222026.4,598237.8,709251,528340.6
2017,37141,NC,Pender County,1518789.2,3782644.8,4871588,4155178
2017,37143,NC,Perquimans County,613732.6,1299142,1657526,909399.4
2017,37145,NC,Person County,1617793.2,4548385.8,4773816,2333865.6
2017,37147,NC,Pitt County,918584.9,2219155.6,2983127.2,2964937.4
2017,37149,NC,Polk County,1026701.2,3600486.4,4683445.2,4753767.2
2017,37151,NC,Randolph County,1071471.1,2322629.9,2189527.9,1071471.1
2017,37153,NC,Richmond County,1097339,1998045,2131248,1110025
2017,37155,NC,Robeson County,775555.3,1168596.9,1066827.2,498320.6
2017,37157,NC,Rockingham County,996008.4,2084239.8,2108832.6,959119.2
2017,37159,NC,Rowan County,598892.7,1504089.3,1558949.7,909768.3
2017,37161,NC,Rutherford County,1047248,2325612.8,2455616,1393923.2
2017,37163,NC,Sampson County,260150.8,501719.4,458837.4,210121.8
2017,37165,NC,Scotland County,634977.2,1140921.6,1100174.4,519526.8
2017,37167,NC,Stanly County,56322.8,132500.4,143440.8,72530.8
2017,37169,NC,Stokes County,3169714.2,9370323,7380575.4,3239124
2017,37171,NC,Surry County,840009,1268855.7,1472226.3,840009
2017,37173,NC,Swain County,15975824.7,34524936.6,33667174.2,22945144.2
2017,37175,NC,Transylvania County,159064,481168.6,634267.7,713799.7
2017,37177,NC,Tyrrell County,285885.6,463663.2,317116.8,134534.4
2017,37179,NC,Union County,545697.9,1278807.2,1615045.3,2078061.7
2017,37181,NC,Vance County,1937083.2,4420523.2,3936252.4,2123341.2
2017,37183,NC,Wake County,432028.8,994352,1673254.4,3751107.2
2017,37185,NC,Warren County,1167895.3,3201503.2,2556302.3,1241399.2
2017,37187,NC,Washington County,623271,1352309.2,1329644.8,472175
2017,37189,NC,Watauga County,122433.6,374398.4,487960,787833.6
2017,37191,NC,Wayne County,32915.6,69076.4,82752.6,47287.2
2017,37193,NC,Wilkes County,201799.2,345634.8,345634.8,179257.8
2017,37195,NC,Wilson County,123460.8,228194.4,204612,136639.2
2017,37197,NC,Yadkin County,13536,33370,33934,13160
2017,37199,NC,Yancey County,78360,230509,210919,132559
2017,38001,ND,Adams County,23111.8,118408.4,114609.2,60470.6
2017,38003,ND,Barnes County,11081.2,65847.9,73732.6,62438.3
2017,38005,ND,Benson County,1273402,2793882,3592134,1843582
2017,38007,ND,Billings County,1031164.6,6720348.6,5280273.9,4746912.9
2017,38009,ND,Bottineau County,25205.4,107593.2,150480,92545.2
2017,38011,ND,Bowman County,47151.7,171593.3,175482.1,91386.8
2017,38013,ND,Burke County,13728,68182.4,97240,49878.4
2017,38015,ND,Burleigh County,21873.9,99075.9,148399.4,159550.8
2017,38017,ND,Cass County,10885.2,43540.8,80365.2,96808.8
2017,38019,ND,Cavalier County,18155.5,89787.2,139962.4,82194.9
2017,38021,ND,Dickey County,25404.6,91847.4,126371.6,82076.4
2017,38023,ND,Divide County,13059.7,44725,79252.7,41862.6
2017,38025,ND,Dunn County,764586,2449507,2470745.5,1387582
2017,38027,ND,Eddy County,24710.4,74606.4,79833.6,58449.6
2017,38029,ND,Emmons County,25515.4,82642.8,76997.8,40644
2017,38031,ND,Foster County,18870.8,69027.4,103292.8,56860.7
2017,38033,ND,Golden Valley County,14643.8,68006.8,107222.4,58327
2017,38035,ND,Grand Forks County,18800.2,87870.5,154488.6,147540.7
2017,38037,ND,Grant County,12850.6,65595.6,73267.6,40278
2017,38039,ND,Griggs County,44840,174050,194700,176410
2017,38041,ND,Hettinger County,29447.8,87822.2,99549.2,43780.8
2017,38043,ND,Kidder County,139964,440250.4,450429.6,243028.4
2017,38045,ND,LaMoure County,113314.5,285707.5,343817.5,225660.5
2017,38047,ND,Logan County,86343,255643,312358.5,192155.5
2017,38049,ND,McHenry County,240208.8,1019347.6,1179486.8,643636.4
2017,38051,ND,McIntosh County,158081,355169,346957,166293
2017,38053,ND,McKenzie County,19677.9,94277.7,109256.4,70488
2017,38055,ND,McLean County,14744,62274,75466,41516
2017,38057,ND,Mercer County,67628.4,184060.8,297704.4,147109.2
2017,38059,ND,Morton County,32792,111492.8,153712.5,111902.7
2017,38061,ND,Mountrail County,120949.5,374367.5,410076.4,246506.6
2017,38063,ND,Nelson County,35489.9,157850.6,206053.3,130306.2
2017,38065,ND,Oliver County,15516.9,70441.8,109603.5,50737.8
2017,38067,ND,Pembina County,153699.4,510151.2,618067.8,353181.6
2017,38069,ND,Pierce County,100263.9,435930,495507.1,419945.9
2017,38071,ND,Ramsey County,34336.2,104937.6,148147.2,98379
2017,38073,ND,Ransom County,10147.5,51278.7,45190.2,28683.6
2017,38075,ND,Renville County,28006.4,138719.2,168476,101960.8
2017,38077,ND,Richland County,5782.5,19583.4,34309.5,17424.6
2017,38079,ND,Rolette County,407821.5,785434,1305028.8,522615.7
2017,38081,ND,Sargent County,11693.7,65753.1,75721.5,38340
2017,38083,ND,Sheridan County,265696.2,845588.7,702197.1,293109.3
2017,38085,ND,Sioux County,34470.9,78179.1,81783.9,30640.8
2017,38087,ND,Slope County,72117,238787.4,280455,209940.6
2017,38089,ND,Stark County,84669,347360,371241,281144.5
2017,38091,ND,Steele County,261994.8,1668493.2,2930205,2040801.6
2017,38093,ND,Stutsman County,34187,144792,127497.4,96125.8
2017,38095,ND,Towner County,396853.1,1033819,1403992.9,500235
2017,38097,ND,Traill County,158038.2,695922.6,1075768.8,842870.4
2017,38099,ND,Walsh County,1331254.2,3508732,3622249.8,1867883.8
2017,38101,ND,Ward County,332493.6,1608840,1844803.2,1576663.2
2017,38103,ND,Wells County,831359.5,3736227.4,3061359.1,2141973.3
2017,38105,ND,Williams County,586053.6,1971271.2,2477408.4,1624966.8
2017,39001,OH,Adams County,746181.4,1931831.6,1167339,732448
2017,39003,OH,Allen County,605458.1,2741568.7,2156519.3,1299353.9
2017,39005,OH,Ashland County,448832.8,1830192,1111188,967387.2
2017,39007,OH,Ashtabula County,5176214.4,16518213.6,10618851.6,5747120.4
2017,39009,OH,Athens County,249203.5,857150.5,701056,933828.5
2017,39011,OH,Auglaize County,244692,1642932,1215692,780684
2017,39013,OH,Belmont County,1143734.5,6216533.4,3942520.1,2152912
2017,39015,OH,Brown County,2716046.2,9312158.4,5411671,2981524.4
2017,39017,OH,Butler County,357076.5,1369493.4,1138443.9,1335886.2
2017,39019,OH,Carroll County,1061693.1,4937388.3,2855232.9,1453385.7
2017,39021,OH,Champaign County,321587.2,1633516.8,1089011.2,610284.8
2017,39023,OH,Clark County,471729.8,1569649.6,1348395.8,788999.4
2017,39025,OH,Clermont County,11860883,39827596.6,36456608.8,36831163
2017,39027,OH,Clinton County,453516.8,1963521.6,1705841.6,1035873.6
2017,39029,OH,Columbiana County,400638,1720835.6,1095077.2,599049.2
2017,39031,OH,Coshocton County,3147284.8,8539766.4,4931414.4,3427934.4
2017,39033,OH,Crawford County,748170,3456545.4,2102357.7,1174626.9
2017,39035,OH,Cuyahoga County,1439016.9,4224210.9,4487257,5322815.2
2017,39037,OH,Darke County,250142.4,1322592,822307.2,480158.4
2017,39039,OH,Defiance County,10206649.9,51937636.2,42247778.7,24806035.2
2017,39041,OH,Delaware County,118409.2,685081.8,1010707.1,2414701.9
2017,39043,OH,Erie County,242781.3,1064041.5,935157.6,755319.6
2017,39045,OH,Fairfield County,610467,3052335,2902066.2,2836323.6
2017,39047,OH,Fayette County,2634681.6,7570540.8,4018723.2,2451254.4
2017,39049,OH,Franklin County,332290.5,938232,1028145.9,1610631.6
2017,39051,OH,Fulton County,5615371.8,34506052.8,26937508.2,14323267.2
