Year,FIPS_code,County,State,population
2019,5057,Hempstead County,AR,21532
2019,5059,Hot Spring County,AR,33771
2019,5061,Howard County,AR,13202
2019,5063,Independence County,AR,37825
2019,5065,Izard County,AR,13629
2019,5067,Jackson County,AR,16719
2019,5069,Jefferson County,AR,66824
2019,5071,Johnson County,AR,26578
2019,5073,Lafayette County,AR,6624
2019,5075,Lawrence County,AR,16406
2019,5077,Lee County,AR,8857
2019,5079,Lincoln County,AR,13024
2019,5081,Little River County,AR,12259
2019,5083,Logan County,AR,21466
2019,5085,Lonoke County,AR,73309
2019,5087,Madison County,AR,16576
2019,5089,Marion County,AR,16694
2019,5091,Miller County,AR,43257
2019,5093,Mississippi County,AR,40651
2019,5095,Monroe County,AR,6701
2019,5097,Montgomery County,AR,8986
2019,5099,Nevada County,AR,8252
2019,5101,Newton County,AR,7753
2019,5103,Ouachita County,AR,23382
2019,5105,Perry County,AR,10455
2019,5107,Phillips County,AR,17782
2019,5109,Pike County,AR,10718
2019,5111,Poinsett County,AR,23528
2019,5113,Polk County,AR,19964
2019,5115,Pope County,AR,64072
2019,5117,Prairie County,AR,8062
2019,5119,Pulaski County,AR,391911
2019,5121,Randolph County,AR,17958
2019,5123,St. Francis County,AR,24994
2019,5125,Saline County,AR,122437
2019,5127,Scott County,AR,10281
2019,5129,Searcy County,AR,7881
2019,5131,Sebastian County,AR,127827
2019,5133,Sevier County,AR,17007
2019,5135,Sharp County,AR,17442
2019,5137,Stone County,AR,12506
2019,5139,Union County,AR,38682
2019,5141,Van Buren County,AR,16545
2019,5143,Washington County,AR,239187
2019,5145,White County,AR,78753
2019,5147,Woodruff County,AR,6320
2019,5149,Yell County,AR,21341
2019,6001,Alameda County,CA,1671329
2019,6003,Alpine County,CA,1129
2019,6005,Amador County,CA,39752
2019,6007,Butte County,CA,219186
2019,6009,Calaveras County,CA,45905
2019,6011,Colusa County,CA,21547
2019,6013,Contra Costa County,CA,1153526
2019,6015,Del Norte County,CA,27812
2019,6017,El Dorado County,CA,192843
2019,6019,Fresno County,CA,999101
2019,6021,Glenn County,CA,28393
2019,6023,Humboldt County,CA,135558
2019,6025,Imperial County,CA,181215
2019,6027,Inyo County,CA,18039
2019,6029,Kern County,CA,900202
2019,6031,Kings County,CA,152940
2019,6033,Lake County,CA,64386
2019,6035,Lassen County,CA,30573
2019,6037,Los Angeles County,CA,10039107
2019,6039,Madera County,CA,157327
2019,6041,Marin County,CA,258826
2019,6043,Mariposa County,CA,17203
2019,6045,Mendocino County,CA,86749
2019,6047,Merced County,CA,277680
2019,6049,Modoc County,CA,8841
2019,6051,Mono County,CA,14444
2019,6053,Monterey County,CA,434061
2019,6055,Napa County,CA,137744
2019,6057,Nevada County,CA,99755
2019,6059,Orange County,CA,3175692
2019,6061,Placer County,CA,398329
2019,6063,Plumas County,CA,18807
2019,6065,Riverside County,CA,2470546
2019,6067,Sacramento County,CA,1552058
2019,6069,San Benito County,CA,62808
2019,6071,San Bernardino County,CA,2180085
2019,6073,San Diego County,CA,3338330
2019,6075,San Francisco County,CA,881549
2019,6077,San Joaquin County,CA,762148
2019,6079,San Luis Obispo County,CA,283111
2019,6081,San Mateo County,CA,766573
2019,6083,Santa Barbara County,CA,446499
2019,6085,Santa Clara County,CA,1927852
2019,6087,Santa Cruz County,CA,273213
2019,6089,Shasta County,CA,180080
2019,6091,Sierra County,CA,3005
2019,6093,Siskiyou County,CA,43539
2019,6095,Solano County,CA,447643
2019,6097,Sonoma County,CA,494336
2019,6099,Stanislaus County,CA,550660
2019,6101,Sutter County,CA,96971
2019,6103,Tehama County,CA,65084
2019,6105,Trinity County,CA,12285
2019,6107,Tulare County,CA,466195
2019,6109,Tuolumne County,CA,54478
2019,6111,Ventura County,CA,846006
2019,6113,Yolo County,CA,220500
2019,6115,Yuba County,CA,78668
2019,8001,Adams County,CO,517421
2019,8003,Alamosa County,CO,16233
2019,8005,Arapahoe County,CO,656590
2019,8007,Archuleta County,CO,14029
2019,8009,Baca County,CO,3581
2019,8011,Bent County,CO,5577
2019,8013,Boulder County,CO,326196
2019,8014,Broomfield County,CO,70465
2019,8015,Chaffee County,CO,20356
2019,8017,Cheyenne County,CO,1831
2019,8019,Clear Creek County,CO,9700
2019,8021,Conejos County,CO,8205
2019,8023,Costilla County,CO,3887
2019,8025,Crowley County,CO,6061
2019,8027,Custer County,CO,5068
2019,8029,Delta County,CO,31162
2019,8031,Denver County,CO,727211
2019,8033,Dolores County,CO,2055
2019,8035,Douglas County,CO,351154
2019,8037,Eagle County,CO,55127
2019,8039,Elbert County,CO,26729
2019,8041,El Paso County,CO,720403
2019,8043,Fremont County,CO,47839
2019,8045,Garfield County,CO,60061
2019,8047,Gilpin County,CO,6243
2019,8049,Grand County,CO,15734
2019,8051,Gunnison County,CO,17462
2019,8053,Hinsdale County,CO,820
2019,8055,Huerfano County,CO,6897
2019,8057,Jackson County,CO,1392
2019,8059,Jefferson County,CO,582881
2019,8061,Kiowa County,CO,1406
2019,8063,Kit Carson County,CO,7097
2019,8065,Lake County,CO,8127
2019,8067,La Plata County,CO,56221
2019,8069,Larimer County,CO,356899
2019,8071,Las Animas County,CO,14506
2019,8073,Lincoln County,CO,5701
2019,8075,Logan County,CO,22409
2019,8077,Mesa County,CO,154210
2019,8079,Mineral County,CO,769
2019,8081,Moffat County,CO,13283
2019,8083,Montezuma County,CO,26183
2019,8085,Montrose County,CO,42758
2019,8087,Morgan County,CO,29068
2019,8089,Otero County,CO,18278
2019,8091,Ouray County,CO,4952
2019,8093,Park County,CO,18845
2019,8095,Phillips County,CO,4265
2019,8097,Pitkin County,CO,17767
2019,8099,Prowers County,CO,12172
2019,8101,Pueblo County,CO,168424
2019,8103,Rio Blanco County,CO,6324
2019,8105,Rio Grande County,CO,11267
2019,8107,Routt County,CO,25638
2019,8109,Saguache County,CO,6824
2019,8111,San Juan County,CO,728
2019,8113,San Miguel County,CO,8179
2019,8115,Sedgwick County,CO,2248
2019,8117,Summit County,CO,31011
2019,8119,Teller County,CO,25388
2019,8121,Washington County,CO,4908
2019,8123,Weld County,CO,324492
2019,8125,Yuma County,CO,10019
2019,9001,Fairfield County,CT,943332
2019,9003,Hartford County,CT,891720
2019,9005,Litchfield County,CT,180333
2019,9007,Middlesex County,CT,162436
2019,9009,New Haven County,CT,854757
2019,9011,New London County,CT,265206
2019,9013,Tolland County,CT,150721
2019,9015,Windham County,CT,116782
2019,10001,Kent County,DE,180786
2019,10003,New Castle County,DE,558753
2019,10005,Sussex County,DE,234225
2019,11001,District of Columbia,DC,705749
2019,12001,Alachua County,FL,269043
2019,12003,Baker County,FL,29210
2019,12005,Bay County,FL,174705
2019,12007,Bradford County,FL,28201
2019,12009,Brevard County,FL,601942
2019,12011,Broward County,FL,1952778
2019,12013,Calhoun County,FL,14105
2019,12015,Charlotte County,FL,188910
2019,12017,Citrus County,FL,149657
2019,12019,Clay County,FL,219252
2019,12021,Collier County,FL,384902
2019,12023,Columbia County,FL,71686
2019,12027,DeSoto County,FL,38001
2019,12029,Dixie County,FL,16826
2019,12031,Duval County,FL,957755
2019,12033,Escambia County,FL,318316
2019,12035,Flagler County,FL,115081
2019,12037,Franklin County,FL,12125
2019,12039,Gadsden County,FL,45660
2019,12041,Gilchrist County,FL,18582
2019,12043,Glades County,FL,13811
2019,12045,Gulf County,FL,13639
2019,12047,Hamilton County,FL,14428
2019,12049,Hardee County,FL,26937
2019,12051,Hendry County,FL,42022
2019,12053,Hernando County,FL,193920
2019,12055,Highlands County,FL,106221
2019,12057,Hillsborough County,FL,1471968
2019,12059,Holmes County,FL,19617
2019,12061,Indian River County,FL,159923
2019,12063,Jackson County,FL,46414
2019,12065,Jefferson County,FL,14246
2019,12067,Lafayette County,FL,8422
2019,12069,Lake County,FL,367118
2019,12071,Lee County,FL,770577
2019,12073,Leon County,FL,293582
2019,12075,Levy County,FL,41503
2019,12077,Liberty County,FL,8354
2019,12079,Madison County,FL,18493
2019,12081,Manatee County,FL,403253
2019,12083,Marion County,FL,365579
2019,12085,Martin County,FL,161000
2019,12086,Miami-Dade County,FL,2716940
2019,12087,Monroe County,FL,74228
2019,12089,Nassau County,FL,88625
2019,12091,Okaloosa County,FL,210738
2019,12093,Okeechobee County,FL,42168
2019,12095,Orange County,FL,1393452
2019,12097,Osceola County,FL,375751
2019,12099,Palm Beach County,FL,1496770
2019,12101,Pasco County,FL,553947
2019,12103,Pinellas County,FL,974996
2019,12105,Polk County,FL,724777
2019,12107,Putnam County,FL,74521
2019,12109,St. Johns County,FL,264672
2019,12111,St. Lucie County,FL,328297
2019,12113,Santa Rosa County,FL,184313
2019,12115,Sarasota County,FL,433742
2019,12117,Seminole County,FL,471826
2019,12119,Sumter County,FL,132420
2019,12121,Suwannee County,FL,44417
2019,12123,Taylor County,FL,21569
2019,12125,Union County,FL,15237
2019,12127,Volusia County,FL,553284
2019,12129,Wakulla County,FL,33739
2019,12131,Walton County,FL,74071
2019,12133,Washington County,FL,25473
2019,13001,Appling County,GA,18386
2019,13003,Atkinson County,GA,8165
2019,13005,Bacon County,GA,11164
2019,13007,Baker County,GA,3038
2019,13009,Baldwin County,GA,44890
2019,13011,Banks County,GA,19234
2019,13013,Barrow County,GA,83240
2019,13015,Bartow County,GA,107738
2019,13017,Ben Hill County,GA,16700
2019,13019,Berrien County,GA,19397
2019,13021,Bibb County,GA,153159
2019,13023,Bleckley County,GA,12873
2019,13025,Brantley County,GA,19109
2019,13027,Brooks County,GA,15457
2019,13029,Bryan County,GA,39627
2019,13031,Bulloch County,GA,79608
2019,13033,Burke County,GA,22383
2019,13035,Butts County,GA,24936
2019,13037,Calhoun County,GA,6189
2019,13039,Camden County,GA,54666
2019,13043,Candler County,GA,10803
2019,13045,Carroll County,GA,119992
2019,13047,Catoosa County,GA,67580
2019,13049,Charlton County,GA,13392
2019,13051,Chatham County,GA,289430
2019,13053,Chattahoochee County,GA,10907
2019,13055,Chattooga County,GA,24789
2019,13057,Cherokee County,GA,258773
2019,13059,Clarke County,GA,128331
2019,13061,Clay County,GA,2834
2019,13063,Clayton County,GA,292256
2019,13065,Clinch County,GA,6618
2019,13067,Cobb County,GA,760141
2019,13069,Coffee County,GA,43273
2019,13071,Colquitt County,GA,45600
2019,13073,Columbia County,GA,156714
2019,13075,Cook County,GA,17270
2019,13077,Coweta County,GA,148509
2019,13079,Crawford County,GA,12404
2019,13081,Crisp County,GA,22372
2019,13083,Dade County,GA,16116
2019,13085,Dawson County,GA,26108
2019,13087,Decatur County,GA,26404
2019,13089,DeKalb County,GA,759297
2019,13091,Dodge County,GA,20605
2019,13093,Dooly County,GA,13390
2019,13095,Dougherty County,GA,87956
2019,13097,Douglas County,GA,146343
2019,13099,Early County,GA,10190
2019,13101,Echols County,GA,4006
2019,13103,Effingham County,GA,64296
2019,13105,Elbert County,GA,19194
2019,13107,Emanuel County,GA,22646
2019,13109,Evans County,GA,10654
2019,13111,Fannin County,GA,26188
2019,13113,Fayette County,GA,114421
2019,13115,Floyd County,GA,98498
2019,13117,Forsyth County,GA,244252
2019,13119,Franklin County,GA,23349
2019,13121,Fulton County,GA,1063937
2019,13123,Gilmer County,GA,31369
2019,13125,Glascock County,GA,2971
2019,13127,Glynn County,GA,85292
2019,13129,Gordon County,GA,57963
2019,13131,Grady County,GA,24633
2019,13133,Greene County,GA,18324
2019,13135,Gwinnett County,GA,936250
2019,13137,Habersham County,GA,45328
2019,13139,Hall County,GA,204441
2019,13141,Hancock County,GA,8457
2019,13143,Haralson County,GA,29792
2019,13145,Harris County,GA,35236
2019,13147,Hart County,GA,26205
2019,13149,Heard County,GA,11923
2019,13151,Henry County,GA,234561
2019,13153,Houston County,GA,157863
2019,13155,Irwin County,GA,9416
2019,13157,Jackson County,GA,72977
2019,13159,Jasper County,GA,14219
2019,13161,Jeff Davis County,GA,15115
2019,13163,Jefferson County,GA,15362
2019,13165,Jenkins County,GA,8676
2019,13167,Johnson County,GA,9643
2019,13169,Jones County,GA,28735
2019,13171,Lamar County,GA,19077
2019,13173,Lanier County,GA,10423
2019,13175,Laurens County,GA,47546
2019,13177,Lee County,GA,29992
2019,13179,Liberty County,GA,61435
2019,13181,Lincoln County,GA,7921
2019,13183,Long County,GA,19559
2019,13185,Lowndes County,GA,117406
2019,13187,Lumpkin County,GA,33610
2019,13189,McDuffie County,GA,21312
2019,13191,McIntosh County,GA,14378
2019,13193,Macon County,GA,12947
2019,13195,Madison County,GA,29880
2019,13197,Marion County,GA,8359
2019,13199,Meriwether County,GA,21167
2019,13201,Miller County,GA,5718
2019,13205,Mitchell County,GA,21863
2019,13207,Monroe County,GA,27578
2019,13209,Montgomery County,GA,9172
2019,13211,Morgan County,GA,19276
2019,13213,Murray County,GA,40096
2019,13215,Muscogee County,GA,195769
2019,13217,Newton County,GA,111744
2019,13219,Oconee County,GA,40280
2019,13221,Oglethorpe County,GA,15259
2019,13223,Paulding County,GA,168667
2019,13225,Peach County,GA,27546
2019,13227,Pickens County,GA,32591
2019,13229,Pierce County,GA,19465
2019,13231,Pike County,GA,18962
2019,13233,Polk County,GA,42613
2019,13235,Pulaski County,GA,11137
2019,13237,Putnam County,GA,22119
2019,13239,Quitman County,GA,2299
2019,13241,Rabun County,GA,17137
2019,13243,Randolph County,GA,6778
2019,13245,Richmond County,GA,202518
2019,13247,Rockdale County,GA,90896
2019,13249,Schley County,GA,5257
2019,13251,Screven County,GA,13966
2019,13253,Seminole County,GA,8090
2019,13255,Spalding County,GA,66703
2019,13257,Stephens County,GA,25925
2019,13259,Stewart County,GA,6621
2019,13261,Sumter County,GA,29524
2019,13263,Talbot County,GA,6195
2019,13265,Taliaferro County,GA,1537
2019,13267,Tattnall County,GA,25286
2019,13269,Taylor County,GA,8020
2019,13271,Telfair County,GA,15860
2019,13273,Terrell County,GA,8531
2019,13275,Thomas County,GA,44451
2019,13277,Tift County,GA,40644
2019,13279,Toombs County,GA,26830
2019,13281,Towns County,GA,12037
2019,13283,Treutlen County,GA,6901
2019,13285,Troup County,GA,69922
2019,13287,Turner County,GA,7985
2019,13289,Twiggs County,GA,8120
2019,13291,Union County,GA,24511
2019,13293,Upson County,GA,26320
2019,13295,Walker County,GA,69761
2019,13297,Walton County,GA,94593
2019,13299,Ware County,GA,35734
2019,13301,Warren County,GA,5254
2019,13303,Washington County,GA,20374
2019,13305,Wayne County,GA,29927
2019,13307,Webster County,GA,2607
2019,13309,Wheeler County,GA,7855
2019,13311,White County,GA,30798
2019,13313,Whitfield County,GA,104628
2019,13315,Wilcox County,GA,8635
2019,13317,Wilkes County,GA,9777
2019,13319,Wilkinson County,GA,8954
2019,13321,Worth County,GA,20247
2019,15001,Hawaii County,HI,201513
2019,15003,Honolulu County,HI,974563
2019,15005,Kalawao County,HI,86
2019,15007,Kauai County,HI,72293
2019,15009,Maui County,HI,167417
2019,16001,Ada County,ID,481587
2019,16003,Adams County,ID,4294
2019,16005,Bannock County,ID,87808
2019,16007,Bear Lake County,ID,6125
2019,16009,Benewah County,ID,9298
2019,16011,Bingham County,ID,46811
2019,16013,Blaine County,ID,23021
2019,16015,Boise County,ID,7831
2019,16017,Bonner County,ID,45739
2019,16019,Bonneville County,ID,119062
2019,16021,Boundary County,ID,12245
2019,16023,Butte County,ID,2597
2019,16025,Camas County,ID,1106
2019,16027,Canyon County,ID,229849
2019,16029,Caribou County,ID,7155
2019,16031,Cassia County,ID,24030
2019,16033,Clark County,ID,845
2019,16035,Clearwater County,ID,8756
2019,16037,Custer County,ID,4315
2019,16039,Elmore County,ID,27511
2019,16041,Franklin County,ID,13876
2019,16043,Fremont County,ID,13099
2019,16045,Gem County,ID,18112
2019,16047,Gooding County,ID,15179
2019,16049,Idaho County,ID,16667
2019,16051,Jefferson County,ID,29871
2019,16053,Jerome County,ID,24412
2019,16055,Kootenai County,ID,165697
2019,16057,Latah County,ID,40108
2019,16059,Lemhi County,ID,8027
2019,16061,Lewis County,ID,3838
2019,16063,Lincoln County,ID,5366
2019,16065,Madison County,ID,39907
2019,16067,Minidoka County,ID,21039
2019,16069,Nez Perce County,ID,40408
2019,16071,Oneida County,ID,4531
2019,16073,Owyhee County,ID,11823
2019,16075,Payette County,ID,23951
2019,16077,Power County,ID,7681
2019,16079,Shoshone County,ID,12882
2019,16081,Teton County,ID,12142
2019,16083,Twin Falls County,ID,86878
2019,16085,Valley County,ID,11392
2019,16087,Washington County,ID,10194
2019,17001,Adams County,IL,65435
2019,17003,Alexander County,IL,5761
2019,17005,Bond County,IL,16426
2019,17007,Boone County,IL,53544
2019,17009,Brown County,IL,6578
2019,17011,Bureau County,IL,32628
2019,17013,Calhoun County,IL,4739
2019,17015,Carroll County,IL,14305
2019,17017,Cass County,IL,12147
2019,17019,Champaign County,IL,209689
2019,17021,Christian County,IL,32304
2019,17023,Clark County,IL,15441
2019,17025,Clay County,IL,13184
2019,17027,Clinton County,IL,37562
2019,17029,Coles County,IL,50621
2019,17031,Cook County,IL,5150233
2019,17033,Crawford County,IL,18667
2019,17035,Cumberland County,IL,10766
2019,17037,DeKalb County,IL,104897
2019,17039,De Witt County,IL,15638
2019,17041,Douglas County,IL,19465
2019,17043,DuPage County,IL,922921
2019,17045,Edgar County,IL,17161
2019,17047,Edwards County,IL,6395
2019,17049,Effingham County,IL,34008
2019,17051,Fayette County,IL,21336
2019,17053,Ford County,IL,12961
2019,17055,Franklin County,IL,38469
2019,17057,Fulton County,IL,34340
2019,17059,Gallatin County,IL,4828
2019,17061,Greene County,IL,12969
2019,17063,Grundy County,IL,51054
2019,17065,Hamilton County,IL,8116
2019,17067,Hancock County,IL,17708
2019,17069,Hardin County,IL,3821
2019,17071,Henderson County,IL,6646
2019,17073,Henry County,IL,48913
2019,17075,Iroquois County,IL,27114
2019,17077,Jackson County,IL,56750
2019,17079,Jasper County,IL,9610
2019,17081,Jefferson County,IL,37684
2019,17083,Jersey County,IL,21773
2019,17085,Jo Daviess County,IL,21235
2019,17087,Johnson County,IL,12417
2019,17089,Kane County,IL,532403
2019,17091,Kankakee County,IL,109862
2019,17093,Kendall County,IL,128990
2019,17095,Knox County,IL,49699
2019,17097,Lake County,IL,696535
2019,17099,La Salle County,IL,108669
2019,17101,Lawrence County,IL,15678
2019,17103,Lee County,IL,34096
2019,17105,Livingston County,IL,35648
2019,17107,Logan County,IL,28618
2019,17109,McDonough County,IL,29682
2019,17111,McHenry County,IL,307774
2019,17113,McLean County,IL,171517
2019,17115,Macon County,IL,104009
2019,17117,Macoupin County,IL,44926
2019,17119,Madison County,IL,262966
2019,17121,Marion County,IL,37205
2019,17123,Marshall County,IL,11438
2019,17125,Mason County,IL,13359
2019,17127,Massac County,IL,13772
2019,17129,Menard County,IL,12196
2019,17131,Mercer County,IL,15437
2019,17133,Monroe County,IL,34637
2019,17135,Montgomery County,IL,28414
2019,17137,Morgan County,IL,33658
2019,17139,Moultrie County,IL,14501
2019,17141,Ogle County,IL,50643
2019,17143,Peoria County,IL,179179
2019,17145,Perry County,IL,20916
