Year,County,State,GeoFips,Personal Income (thousands of dollars),Population (persons),Per Capita Personal Income
2016,Kauai, HI,15007,43305,3135037,72395
2016,Maui + Kalawao, HI*,15901,44813,7337330,163731
2016,Ada, ID,16001,48110,21504165,446983
2016,Adams, ID,16003,36870,145009,3933
2016,Bannock, ID,16005,35341,2962748,83834
2016,Bear Lake, ID,16007,35897,218041,6074
2016,Benewah, ID,16009,34681,316292,9120
2016,Bingham, ID,16011,32532,1490855,45827
2016,Blaine, ID,16013,94683,2138605,22587
2016,Boise, ID,16015,42891,294789,6873
2016,Bonner, ID,16017,37783,1615092,42747
2016,Bonneville, ID,16019,43750,4968832,113574
2016,Boundary, ID,16021,33630,383623,11407
2016,Butte, ID,16023,38325,97040,2532
2016,Camas, ID,16025,41997,44265,1054
2016,Canyon, ID,16027,30473,6376323,209244
2016,Caribou, ID,16029,38058,259060,6807
2016,Cassia, ID,16031,43519,1032697,23730
2016,Clark, ID,16033,39316,32593,829
2016,Clearwater, ID,16035,33190,285603,8605
2016,Custer, ID,16037,42241,173190,4100
2016,Elmore, ID,16039,35481,953950,26886
2016,Franklin, ID,16041,32687,437321,13379
2016,Fremont (includes Yellowstone Park), ID,16043,31998,417450,13046
2016,Gem, ID,16045,34185,591875,17314
2016,Gooding, ID,16047,50612,767690,15168
2016,Idaho, ID,16049,31865,512864,16095
2016,Jefferson, ID,16051,32269,906609,28095
2016,Jerome, ID,16053,36401,845781,23235
2016,Kootenai, ID,16055,41248,6366835,154354
2016,Latah, ID,16057,38806,1492027,38448
2016,Lemhi, ID,16059,39087,299214,7655
2016,Lewis, ID,16061,45042,164854,3660
2016,Lincoln, ID,16063,35969,185890,5168
2016,Madison, ID,16065,20307,937202,46152
2016,Minidoka, ID,16067,35920,750112,20883
2016,Nez Perce, ID,16069,39540,1621320,41005
2016,Oneida, ID,16071,33882,146471,4323
2016,Owyhee, ID,16073,36069,406894,11281
2016,Payette, ID,16075,36212,847036,23391
2016,Power, ID,16077,32582,254074,7798
2016,Shoshone, ID,16079,34736,437391,12592
2016,Teton, ID,16081,37804,406625,10756
2016,Twin Falls, ID,16083,36611,3109696,84940
2016,Valley, ID,16085,45696,478206,10465
2016,Washington, ID,16087,32853,333127,10140
2016,Adams, IL,17001,42928,2874964,66971
2016,Alexander, IL,17003,33367,207244,6211
2016,Bond, IL,17005,34319,576727,16805
2016,Boone, IL,17007,43683,2354936,53910
2016,Brown, IL,17009,32356,208115,6432
2016,Bureau, IL,17011,37908,1285510,33911
2016,Calhoun, IL,17013,39339,186468,4740
2016,Carroll, IL,17015,41359,640120,15477
2016,Cass, IL,17017,35662,475626,13337
2016,Champaign, IL,17019,43527,9059854,208142
2016,Christian, IL,17021,37000,1273454,34418
2016,Clark, IL,17023,37498,598166,15952
2016,Clay, IL,17025,35917,482296,13428
2016,Clinton, IL,17027,43478,1621440,37293
2016,Coles, IL,17029,39221,1941849,49511
2016,Cook, IL,17031,56137,298667847,5320293
2016,Crawford, IL,17033,43186,830157,19223
2016,Cumberland, IL,17035,63516,682671,10748
2016,DeKalb, IL,17037,39267,3990696,101630
2016,De Witt, IL,17039,44637,723256,16203
2016,Douglas, IL,17041,45551,905507,19879
2016,DuPage, IL,17043,66753,62751501,940052
2016,Edgar, IL,17045,37889,662191,17477
2016,Edwards, IL,17047,36572,235964,6452
2016,Effingham, IL,17049,44612,1540315,34527
2016,Fayette, IL,17051,32484,705061,21705
2016,Ford, IL,17053,47477,651053,13713
2016,Franklin, IL,17055,35119,1363746,38832
2016,Fulton, IL,17057,35192,1243849,35345
2016,Gallatin, IL,17059,36980,194773,5267
2016,Greene, IL,17061,34916,440363,12612
2016,Grundy, IL,17063,46718,2394097,51246
2016,Hamilton, IL,17065,39202,318826,8133
2016,Hancock, IL,17067,41182,753339,18293
2016,Hardin, IL,17069,36727,142721,3886
2016,Henderson, IL,17071,40513,273991,6763
2016,Henry, IL,17073,42312,2114493,49974
2016,Iroquois, IL,17075,41202,1167300,28331
2016,Jackson, IL,17077,35828,2019171,56358
2016,Jasper, IL,17079,40516,381823,9424
2016,Jefferson, IL,17081,36643,1396641,38115
2016,Jersey, IL,17083,38308,837538,21863
2016,Jo Daviess, IL,17085,43785,977549,22326
2016,Johnson, IL,17087,32197,419274,13022
2016,Kane, IL,17089,48606,25350868,521554
2016,Kankakee, IL,17091,38690,4265177,110241
2016,Kendall, IL,17093,46033,5778698,125535
2016,Knox, IL,17095,36951,1898303,51373
2016,Lake, IL,17097,72704,52102639,716643
2016,LaSalle, IL,17099,40947,4557988,111313
2016,Lawrence, IL,17101,28623,458861,16031
2016,Lee, IL,17103,38668,1343341,34740
2016,Livingston, IL,17105,42179,1532033,36322
2016,Logan, IL,17107,35144,1014102,28856
2016,McDonough, IL,17109,38259,1128437,29495
2016,McHenry, IL,17111,51848,16051281,309581
2016,McLean, IL,17113,46950,8120297,172957
2016,Macon, IL,17115,44544,4758752,106832
2016,Macoupin, IL,17117,37604,1724898,45870
2016,Madison, IL,17119,42760,11442242,267594
2016,Marion, IL,17121,37822,1453122,38420
2016,Marshall, IL,17123,42552,516288,12133
2016,Mason, IL,17125,38989,529749,13587
2016,Massac, IL,17127,34823,514621,14778
2016,Menard, IL,17129,41677,523343,12557
2016,Mercer, IL,17131,43151,684718,15868
2016,Monroe, IL,17133,54430,1858183,34139
2016,Montgomery, IL,17135,32988,961086,29134
2016,Morgan, IL,17137,38027,1303572,34280
2016,Moultrie, IL,17139,50914,748383,14699
2016,Ogle, IL,17141,42408,2206566,52032
2016,Peoria, IL,17143,46739,8759751,187418
2016,Perry, IL,17145,33912,730727,21548
2016,Piatt, IL,17147,50385,841326,16698
2016,Pike, IL,17149,39741,611023,15375
2016,Pope, IL,17151,28866,113731,3940
2016,Pulaski, IL,17153,33947,189389,5579
2016,Putnam, IL,17155,53981,305208,5654
2016,Randolph, IL,17157,35487,1119686,31552
2016,Richland, IL,17159,37985,607984,16006
2016,Rock Island, IL,17161,41050,6038681,147107
2016,St. Clair, IL,17163,41714,10960689,262756
2016,Saline, IL,17165,35566,871680,24509
2016,Sangamon, IL,17167,44685,8912615,199453
2016,Schuyler, IL,17169,38998,278014,7129
2016,Scott, IL,17171,37453,188765,5040
2016,Shelby, IL,17173,36304,780182,21490
2016,Stark, IL,17175,39740,222780,5606
2016,Stephenson, IL,17177,39594,1818025,45917
2016,Tazewell, IL,17179,44719,6000587,134184
2016,Union, IL,17181,38408,674140,17552
2016,Vermilion, IL,17183,36194,2819439,77897
2016,Wabash, IL,17185,39563,458934,11600
2016,Warren, IL,17187,37575,651468,17338
2016,Washington, IL,17189,41701,589905,14146
2016,Wayne, IL,17191,34764,578272,16634
2016,White, IL,17193,42107,604950,14367
2016,Whiteside, IL,17195,40102,2287911,57053
2016,Will, IL,17197,49335,34181373,692846
2016,Williamson, IL,17199,41154,2795991,67939
2016,Winnebago, IL,17201,39486,11389321,288439
2016,Woodford, IL,17203,48768,1908374,39132
2016,Adams, IN,18001,36080,1270788,35221
2016,Allen, IN,18003,43070,16015353,371849
2016,Bartholomew, IN,18005,47090,3815918,81035
2016,Benton, IN,18007,38983,336970,8644
2016,Blackford, IN,18009,34309,422381,12311
2016,Boone, IN,18011,69007,4507808,65324
2016,Brown, IN,18013,43507,662999,15239
2016,Carroll, IN,18015,39217,785212,20022
2016,Cass, IN,18017,35516,1355948,38178
2016,Clark, IN,18019,41007,4793433,116893
2016,Clay, IN,18021,35434,933355,26341
2016,Clinton, IN,18023,35353,1157477,32741
2016,Crawford, IN,18025,32006,336671,10519
2016,Daviess, IN,18027,38825,1279067,32944
2016,Dearborn, IN,18029,43459,2174315,50031
2016,Decatur, IN,18031,39523,1047906,26514
2016,DeKalb, IN,18033,41481,1760909,42451
2016,Delaware, IN,18035,34606,3966784,114627
2016,Dubois, IN,18037,50973,2198101,43123
2016,Elkhart, IN,18039,41970,8566765,204114
2016,Fayette, IN,18041,36759,864823,23527
2016,Floyd, IN,18043,51977,4039569,77718
2016,Fountain, IN,18045,37162,611127,16445
2016,Franklin, IN,18047,43307,986838,22787
2016,Fulton, IN,18049,37824,772066,20412
2016,Gibson, IN,18051,42016,1394582,33192
2016,Grant, IN,18053,36836,2487002,67516
2016,Greene, IN,18055,37739,1183983,31373
2016,Hamilton, IN,18057,69844,22275394,318930
2016,Hancock, IN,18059,47085,3491808,74159
2016,Harrison, IN,18061,40411,1578836,39069
2016,Hendricks, IN,18063,46696,7555577,161804
2016,Henry, IN,18065,34955,1708906,48889
2016,Howard, IN,18067,38394,3185346,82965
2016,Huntington, IN,18069,38333,1397288,36451
2016,Jackson, IN,18071,38619,1749477,45301
2016,Jasper, IN,18073,41835,1384783,33101
2016,Jay, IN,18075,35680,751199,21054
2016,Jefferson, IN,18077,38430,1262811,32860
2016,Jennings, IN,18079,36247,1004885,27723
2016,Johnson, IN,18081,45534,6947769,152584
2016,Knox, IN,18083,41510,1544457,37207
2016,Kosciusko, IN,18085,43486,3454440,79438
2016,Lagrange, IN,18087,37184,1463995,39372
2016,Lake, IN,18089,41075,20261171,493269
2016,LaPorte, IN,18091,38668,4328420,111937
2016,Lawrence, IN,18093,37970,1719566,45287
2016,Madison, IN,18095,35581,4612766,129643
2016,Marion, IN,18097,48856,46546450,952724
2016,Marshall, IN,18099,38726,1804277,46591
2016,Martin, IN,18101,36236,362976,10017
2016,Miami, IN,18103,31932,1163315,36431
2016,Monroe, IN,18105,39846,5606478,140704
2016,Montgomery, IN,18107,38458,1461044,37991
2016,Morgan, IN,18109,40718,2863912,70336
2016,Newton, IN,18111,36703,511867,13946
2016,Noble, IN,18113,37288,1759120,47176
2016,Ohio, IN,18115,37837,224372,5930
2016,Orange, IN,18117,34237,670698,19590
2016,Owen, IN,18119,36276,768654,21189
2016,Parke, IN,18121,34099,562663,16501
2016,Perry, IN,18123,35805,680762,19013
2016,Pike, IN,18125,37249,457679,12287
2016,Porter, IN,18127,48239,8154223,169038
2016,Posey, IN,18129,45033,1151272,25565
2016,Pulaski, IN,18131,40423,512565,12680
2016,Putnam, IN,18133,35545,1303695,36677
2016,Randolph, IN,18135,36393,917720,25217
2016,Ripley, IN,18137,38292,1100736,28746
2016,Rush, IN,18139,40985,684125,16692
2016,St. Joseph, IN,18141,43588,11803141,270791
2016,Scott, IN,18143,35125,844416,24040
2016,Shelby, IN,18145,40437,1793416,44351
2016,Spencer, IN,18147,40670,823687,20253
2016,Starke, IN,18149,32446,753362,23219
2016,Steuben, IN,18151,39708,1355993,34149
2016,Sullivan, IN,18153,32904,685748,20841
2016,Switzerland, IN,18155,30109,302201,10037
2016,Tippecanoe, IN,18157,36704,6777061,184643
2016,Tipton, IN,18159,42851,653524,15251
2016,Union, IN,18161,35494,253679,7147
2016,Vanderburgh, IN,18163,42729,7700368,180213
2016,Vermillion, IN,18165,34999,547072,15631
2016,Vigo, IN,18167,35656,3834475,107541
2016,Wabash, IN,18169,39450,1248442,31646
2016,Warren, IN,18171,39547,328278,8301
2016,Warrick, IN,18173,51911,3243707,62486
2016,Washington, IN,18175,35410,982062,27734
2016,Wayne, IN,18177,37871,2543686,67167
2016,Wells, IN,18179,39261,1095235,27896
2016,White, IN,18181,39494,963616,24399
2016,Whitley, IN,18183,41714,1395539,33455
2016,Adair, IA,19001,44952,326310,7259
2016,Adams, IA,19003,62339,234331,3759
2016,Allamakee, IA,19005,43540,614476,14113
2016,Appanoose, IA,19007,35892,446097,12429
2016,Audubon, IA,19009,42293,242976,5745
2016,Benton, IA,19011,49037,1261128,25718
2016,Black Hawk, IA,19013,40876,5449354,133313
2016,Boone, IA,19015,44607,1190880,26697
2016,Bremer, IA,19017,45647,1123045,24603
2016,Buchanan, IA,19019,45141,929141,20583
2016,Buena Vista, IA,19021,39118,819839,20958
2016,Butler, IA,19023,41364,607435,14685
2016,Calhoun, IA,19025,44194,445079,10071
2016,Carroll, IA,19027,48435,1010250,20858
2016,Cass, IA,19029,42924,574414,13382
2016,Cedar, IA,19031,50093,919900,18364
2016,Cerro Gordo, IA,19033,50718,2214309,43659
2016,Cherokee, IA,19035,55048,641970,11662
2016,Chickasaw, IA,19037,54980,670044,12187
2016,Clarke, IA,19039,36452,347026,9520
2016,Clay, IA,19041,45395,750283,16528
2016,Clayton, IA,19043,45950,802291,17460
2016,Clinton, IA,19045,41432,1960471,47318
2016,Crawford, IA,19047,37598,634504,16876
2016,Dallas, IA,19049,61364,5287335,86164
2016,Davis, IA,19051,33153,296086,8931
2016,Decatur, IA,19053,30576,243479,7963
2016,Delaware, IA,19055,46071,811629,17617
2016,Des Moines, IA,19057,49514,1971190,39811
2016,Dickinson, IA,19059,55282,954111,17259
2016,Dubuque, IA,19061,45242,4426660,97843
2016,Emmet, IA,19063,38840,378456,9744
2016,Fayette, IA,19065,39526,788703,19954
2016,Floyd, IA,19067,44396,706823,15921
2016,Franklin, IA,19069,43923,447310,10184
2016,Fremont, IA,19071,43775,299422,6840
2016,Greene, IA,19073,44100,396149,8983
2016,Grundy, IA,19075,46969,580817,12366
2016,Guthrie, IA,19077,49768,526995,10589
2016,Hamilton, IA,19079,48488,741138,15285
2016,Hancock, IA,19081,46020,508434,11048
2016,Hardin, IA,19083,44637,774623,17354
2016,Harrison, IA,19085,41428,597925,14433
2016,Henry, IA,19087,39297,797143,20285
2016,Howard, IA,19089,44206,417924,9454
2016,Humboldt, IA,19091,47315,454646,9609
2016,Ida, IA,19093,45575,322263,7071
2016,Iowa, IA,19095,48622,804059,16537
2016,Jackson, IA,19097,42483,830798,19556
2016,Jasper, IA,19099,40111,1489298,37129
2016,Jefferson, IA,19101,42188,690738,16373
2016,Johnson, IA,19103,49500,7265618,146779
2016,Jones, IA,19105,41691,850922,20410
2016,Keokuk, IA,19107,42034,425389,10120
2016,Kossuth, IA,19109,47415,719565,15176
2016,Lee, IA,19111,39629,1366181,34474
2016,Linn, IA,19113,49766,11138157,223811
2016,Louisa, IA,19115,39171,434602,11095
2016,Lucas, IA,19117,38682,333708,8627
2016,Lyon, IA,19119,51494,612880,11902
2016,Madison, IA,19121,45717,725396,15867
2016,Mahaska, IA,19123,38662,858217,22198
2016,Marion, IA,19125,43779,1457678,33296
2016,Marshall, IA,19127,41322,1672930,40485
2016,Mills, IA,19129,51061,756772,14821
2016,Mitchell, IA,19131,58387,619716,10614
2016,Monona, IA,19133,41782,370646,8871
2016,Monroe, IA,19135,39675,306373,7722
2016,Montgomery, IA,19137,37493,389406,10386
2016,Muscatine, IA,19139,43848,1903060,43401
2016,O'Brien, IA,19141,49706,706774,14219
2016,Osceola, IA,19143,47901,297707,6215
2016,Page, IA,19145,39225,604658,15415
2016,Palo Alto, IA,19147,49217,448215,9107
2016,Plymouth, IA,19149,51739,1319183,25497
2016,Pocahontas, IA,19151,48834,348676,7140
2016,Polk, IA,19153,50815,24080401,473881
2016,Pottawattamie, IA,19155,42197,3959172,93825
2016,Poweshiek, IA,19157,41835,772393,18463
2016,Ringgold, IA,19159,40579,198554,4893
2016,Sac, IA,19161,46990,466374,9925
2016,Scott, IA,19163,50296,8710991,173195
2016,Shelby, IA,19165,47357,560373,11833
2016,Sioux, IA,19167,47509,1685053,35468
2016,Story, IA,19169,39353,3828088,97275
2016,Tama, IA,19171,42034,730842,17387
2016,Taylor, IA,19173,37227,226192,6076
2016,Union, IA,19175,37160,458332,12334
2016,Van Buren, IA,19177,36236,265609,7330
2016,Wapello, IA,19179,35560,1262427,35501
2016,Warren, IA,19181,47875,2372865,49564
2016,Washington, IA,19183,49842,1120047,22472
2016,Wayne, IA,19185,36973,240215,6497
2016,Webster, IA,19187,43343,1623687,37461
2016,Winnebago, IA,19189,38915,421683,10836
2016,Winneshiek, IA,19191,45705,939050,20546
2016,Woodbury, IA,19193,40901,4266672,104317
2016,Worth, IA,19195,42931,322581,7514
2016,Wright, IA,19197,44614,586277,13141
2016,Allen, KS,20001,36296,462993,12756
2016,Anderson, KS,20003,40014,310907,7770
2016,Atchison, KS,20005,34738,575220,16559
2016,Barber, KS,20007,40344,184290,4568
2016,Barton, KS,20009,45092,1206472,26756
2016,Bourbon, KS,20011,39936,581426,14559
2016,Brown, KS,20013,41209,397047,9635
2016,Butler, KS,20015,43047,2883440,66984
2016,Chase, KS,20017,44759,117134,2617
2016,Chautauqua, KS,20019,36715,127033,3460
2016,Cherokee, KS,20021,35266,706308,20028
2016,Cheyenne, KS,20023,41488,111064,2677
2016,Clark, KS,20025,54444,112917,2074
2016,Clay, KS,20027,37884,309171,8161
2016,Cloud, KS,20029,33307,310089,9310
2016,Coffey, KS,20031,50609,429166,8480
2016,Comanche, KS,20033,37209,68391,1838
2016,Cowley, KS,20035,35960,1279704,35587
2016,Crawford, KS,20037,34235,1342451,39213
2016,Decatur, KS,20039,48997,137829,2813
2016,Dickinson, KS,20041,37344,710656,19030
2016,Doniphan, KS,20043,36783,283120,7697
2016,Douglas, KS,20045,40914,4814294,117670
2016,Edwards, KS,20047,58702,175579,2991
2016,Elk, KS,20049,36672,91460,2494
2016,Ellis, KS,20051,42502,1237304,29112
2016,Ellsworth, KS,20053,35070,228060,6503
2016,Finney, KS,20055,39411,1509592,38304
2016,Ford, KS,20057,36317,1276683,35154
2016,Franklin, KS,20059,39452,1015772,25747
2016,Geary, KS,20061,41057,1575167,38365
2016,Gove, KS,20063,66219,176473,2665
2016,Graham, KS,20065,43508,111728,2568
2016,Grant, KS,20067,47986,375540,7826
2016,Gray, KS,20069,74701,436478,5843
2016,Greeley, KS,20071,57026,75959,1332
2016,Greenwood, KS,20073,38879,239925,6171
2016,Hamilton, KS,20075,51532,137744,2673
2016,Harper, KS,20077,42887,246687,5752
2016,Harvey, KS,20079,39418,1362594,34568
2016,Haskell, KS,20081,69878,274061,3922
2016,Hodgeman, KS,20083,57806,104167,1802
2016,Jackson, KS,20085,38603,513918,13313
2016,Jefferson, KS,20087,42618,784044,18397
2016,Jewell, KS,20089,44821,132132,2948
2016,Johnson, KS,20091,69310,40800496,588670
2016,Kearny, KS,20093,47839,193221,4039
2016,Kingman, KS,20095,40337,311038,7711
2016,Kiowa, KS,20097,37948,95135,2507
2016,Labette, KS,20099,38505,795598,20662
2016,Lane, KS,20101,72140,117444,1628
2016,Leavenworth, KS,20103,40511,3249588,80214
2016,Lincoln, KS,20105,36934,112685,3051
2016,Linn, KS,20107,36115,345335,9562
2016,Logan, KS,20109,44429,125691,2829
2016,Lyon, KS,20111,36313,1190659,32789
2016,McPherson, KS,20113,44354,1308657,29505
2016,Marion, KS,20115,38054,459467,12074
2016,Marshall, KS,20117,38044,381586,10030
2016,Meade, KS,20119,55129,233803,4241
2016,Miami, KS,20121,45030,1480546,32879
2016,Mitchell, KS,20123,48265,295384,6120
2016,Montgomery, KS,20125,33629,1101921,32767
2016,Morris, KS,20127,41121,223371,5432
2016,Morton, KS,20129,33290,96774,2907
2016,Nemaha, KS,20131,46070,468209,10163
2016,Neosho, KS,20133,35570,573467,16122
2016,Ness, KS,20135,42330,123096,2908
2016,Norton, KS,20137,42099,234578,5572
2016,Osage, KS,20139,38948,615812,15811
2016,Osborne, KS,20141,40309,146484,3634
2016,Ottawa, KS,20143,37850,223767,5912
2016,Pawnee, KS,20145,45327,300878,6638
2016,Phillips, KS,20147,51069,268470,5257
2016,Pottawatomie, KS,20149,51341,1234241,24040
2016,Pratt, KS,20151,46099,441398,9575
2016,Rawlins, KS,20153,49132,123863,2521
2016,Reno, KS,20155,36691,2320796,63252
2016,Republic, KS,20157,43627,207274,4751
2016,Rice, KS,20159,40857,399704,9783
2016,Riley, KS,20161,40423,3016703,74629
2016,Rooks, KS,20163,35315,182294,5162
2016,Rush, KS,20165,42045,128278,3051
2016,Russell, KS,20167,42104,291148,6915
2016,Saline, KS,20169,45288,2498817,55176
2016,Scott, KS,20171,63646,330578,5194
2016,Sedgwick, KS,20173,47733,24631802,516035
2016,Seward, KS,20175,36247,849440,23435
2016,Shawnee, KS,20177,43143,7768257,180057
2016,Sheridan, KS,20179,55312,135071,2442
2016,Sherman, KS,20181,39242,236511,6027
2016,Smith, KS,20183,39428,144581,3667
2016,Stafford, KS,20185,45529,191496,4206
2016,Stanton, KS,20187,56031,122035,2178
2016,Stevens, KS,20189,39517,219633,5558
2016,Sumner, KS,20191,36315,835816,23016
2016,Thomas, KS,20193,41746,332802,7972
2016,Trego, KS,20195,43639,125679,2880
2016,Wabaunsee, KS,20197,47590,326656,6864
2016,Wallace, KS,20199,45053,66949,1486
2016,Washington, KS,20201,40299,226642,5624
2016,Wichita, KS,20203,84369,183671,2177
2016,Wilson, KS,20205,40736,360388,8847
2016,Woodson, KS,20207,32408,105034,3241
2016,Wyandotte, KS,20209,30399,5080984,167143
2016,Adair, KY,21001,29422,555540,18882
2016,Allen, KY,21003,31432,637693,20288
2016,Anderson, KY,21005,36902,841803,22812
2016,Ballard, KY,21007,35644,285759,8017
2016,Barren, KY,21009,34188,1500353,43885
2016,Bath, KY,21011,29140,361132,12393
2016,Bell, KY,21013,28280,741269,26212
2016,Boone, KY,21015,44755,5829922,130263
2016,Bourbon, KY,21017,44866,913603,20363
2016,Boyd, KY,21019,35195,1732512,49226
2016,Boyle, KY,21021,35837,1081951,30191
2016,Bracken, KY,21023,33709,284235,8432
2016,Breathitt, KY,21025,29697,412112,13877
2016,Breckinridge, KY,21027,32586,649433,19930
2016,Bullitt, KY,21029,39074,3100694,79354
2016,Butler, KY,21031,32908,409963,12458
2016,Caldwell, KY,21033,31959,402839,12605
2016,Calloway, KY,21035,34383,1287943,37459
2016,Campbell, KY,21037,45112,4162775,92277
2016,Carlisle, KY,21039,40245,195471,4857
2016,Carroll, KY,21041,38312,409899,10699
2016,Carter, KY,21043,28939,791179,27340
2016,Casey, KY,21045,29365,460449,15680
2016,Christian, KY,21047,36257,2636853,72726
2016,Clark, KY,21049,37364,1352476,36197
2016,Clay, KY,21051,27992,589316,21053
2016,Clinton, KY,21053,31007,299253,9651
2016,Crittenden, KY,21055,31331,288935,9222
2016,Cumberland, KY,21057,33904,213971,6311
2016,Daviess, KY,21059,39478,3982731,100885
2016,Edmonson, KY,21061,31087,374193,12037
2016,Elliott, KY,21063,21136,157780,7465
2016,Estill, KY,21065,29934,429547,14350
2016,Fayette, KY,21067,47057,14910598,316860
2016,Fleming, KY,21069,31134,460313,14785
2016,Floyd, KY,21071,33060,1240143,37512
