County,County Code,Deaths,Population,Crude Rate
"Lewis County, MO",29111,Suppressed,9967,Suppressed
"Lincoln County, MO",29113,13,56183,Unreliable
"Linn County, MO",29115,Suppressed,12194,Suppressed
"Livingston County, MO",29117,Suppressed,15173,Suppressed
"McDonald County, MO",29119,Suppressed,22828,Suppressed
"Macon County, MO",29121,Suppressed,15251,Suppressed
"Madison County, MO",29123,Suppressed,12243,Suppressed
"Maries County, MO",29125,Suppressed,8867,Suppressed
"Marion County, MO",29127,Suppressed,28634,Suppressed
"Mercer County, MO",29129,Suppressed,3678,Suppressed
"Miller County, MO",29131,Suppressed,25228,Suppressed
"Mississippi County, MO",29133,Suppressed,13586,Suppressed
"Moniteau County, MO",29135,Suppressed,16063,Suppressed
"Monroe County, MO",29137,Suppressed,8612,Suppressed
"Montgomery County, MO",29139,Suppressed,11438,Suppressed
"Morgan County, MO",29141,Suppressed,20145,Suppressed
"New Madrid County, MO",29143,Suppressed,17582,Suppressed
"Newton County, MO",29145,Suppressed,58290,Suppressed
"Nodaway County, MO",29147,Suppressed,22472,Suppressed
"Oregon County, MO",29149,Suppressed,10558,Suppressed
"Osage County, MO",29151,Suppressed,13662,Suppressed
"Ozark County, MO",29153,Suppressed,9186,Suppressed
"Pemiscot County, MO",29155,Suppressed,16826,Suppressed
"Perry County, MO",29157,Suppressed,19225,Suppressed
"Pettis County, MO",29159,Suppressed,42558,Suppressed
"Phelps County, MO",29161,11,44744,Unreliable
"Pike County, MO",29163,Suppressed,18567,Suppressed
"Platte County, MO",29165,Suppressed,101187,Suppressed
"Polk County, MO",29167,Suppressed,31794,Suppressed
"Pulaski County, MO",29169,Suppressed,52059,Suppressed
"Putnam County, MO",29171,Suppressed,4811,Suppressed
"Ralls County, MO",29173,Suppressed,10224,Suppressed
"Randolph County, MO",29175,Suppressed,24945,Suppressed
"Ray County, MO",29177,Suppressed,22855,Suppressed
"Reynolds County, MO",29179,Suppressed,6275,Suppressed
"Ripley County, MO",29181,Suppressed,13564,Suppressed
"St. Charles County, MO",29183,80,395504,20.2
"St. Clair County, MO",29185,Suppressed,9362,Suppressed
"Ste. Genevieve County, MO",29186,Suppressed,17843,Suppressed
"St. Francois County, MO",29187,Suppressed,66705,Suppressed
"St. Louis County, MO",29189,257,996726,25.8
"Saline County, MO",29195,Suppressed,22660,Suppressed
"Schuyler County, MO",29197,Suppressed,4508,Suppressed
"Scotland County, MO",29199,Suppressed,4963,Suppressed
"Scott County, MO",29201,Suppressed,38541,Suppressed
"Shannon County, MO",29203,Suppressed,8249,Suppressed
"Shelby County, MO",29205,Suppressed,6021,Suppressed
"Stoddard County, MO",29207,Suppressed,29369,Suppressed
"Stone County, MO",29209,Suppressed,31699,Suppressed
"Sullivan County, MO",29211,Suppressed,6229,Suppressed
"Taney County, MO",29213,Suppressed,55355,Suppressed
"Texas County, MO",29215,Suppressed,25735,Suppressed
"Vernon County, MO",29217,Suppressed,20437,Suppressed
"Warren County, MO",29219,Suppressed,34373,Suppressed
"Washington County, MO",29221,Suppressed,25022,Suppressed
"Wayne County, MO",29223,Suppressed,13296,Suppressed
"Webster County, MO",29225,Suppressed,38665,Suppressed
"Worth County, MO",29227,Suppressed,2057,Suppressed
"Wright County, MO",29229,Suppressed,18331,Suppressed
"St. Louis city, MO",29510,193,308626,62.5
"Beaverhead County, MT",30001,Suppressed,9434,Suppressed
"Big Horn County, MT",30003,Suppressed,13360,Suppressed
"Blaine County, MT",30005,Suppressed,6708,Suppressed
"Broadwater County, MT",30007,Suppressed,5936,Suppressed
"Carbon County, MT",30009,Suppressed,10696,Suppressed
"Carter County, MT",30011,Suppressed,1222,Suppressed
"Cascade County, MT",30013,Suppressed,81654,Suppressed
"Chouteau County, MT",30015,Suppressed,5765,Suppressed
"Custer County, MT",30017,Suppressed,11721,Suppressed
"Daniels County, MT",30019,Suppressed,1737,Suppressed
"Dawson County, MT",30021,Suppressed,8950,Suppressed
"Deer Lodge County, MT",30023,Suppressed,9106,Suppressed
"Fallon County, MT",30025,Suppressed,3009,Suppressed
"Fergus County, MT",30027,Suppressed,11291,Suppressed
"Flathead County, MT",30029,Suppressed,100000,Suppressed
"Gallatin County, MT",30031,Suppressed,107810,Suppressed
"Garfield County, MT",30033,Suppressed,1293,Suppressed
"Glacier County, MT",30035,Suppressed,13640,Suppressed
"Golden Valley County, MT",30037,Suppressed,822,Suppressed
"Granite County, MT",30039,Suppressed,3358,Suppressed
"Hill County, MT",30041,Suppressed,16463,Suppressed
"Jefferson County, MT",30043,Suppressed,11891,Suppressed
"Judith Basin County, MT",30045,Suppressed,1961,Suppressed
"Lake County, MT",30047,Suppressed,30273,Suppressed
"Lewis and Clark County, MT",30049,Suppressed,67773,Suppressed
"Liberty County, MT",30051,Suppressed,2427,Suppressed
"Lincoln County, MT",30053,Suppressed,19440,Suppressed
"McCone County, MT",30055,Suppressed,1718,Suppressed
"Madison County, MT",30057,Suppressed,8175,Suppressed
"Meagher County, MT",30059,Suppressed,1851,Suppressed
"Mineral County, MT",30061,Suppressed,4255,Suppressed
"Missoula County, MT",30063,Suppressed,117441,Suppressed
"Musselshell County, MT",30065,Suppressed,4639,Suppressed
"Park County, MT",30067,Suppressed,16353,Suppressed
"Petroleum County, MT",30069,Suppressed,523,Suppressed
"Phillips County, MT",30071,Suppressed,4119,Suppressed
"Pondera County, MT",30073,Suppressed,5960,Suppressed
"Powder River County, MT",30075,Suppressed,1752,Suppressed
"Powell County, MT",30077,Suppressed,6795,Suppressed
"Prairie County, MT",30079,Suppressed,1109,Suppressed
"Ravalli County, MT",30081,Suppressed,42563,Suppressed
"Richland County, MT",30083,Suppressed,11039,Suppressed
"Roosevelt County, MT",30085,Suppressed,11098,Suppressed
"Rosebud County, MT",30087,Suppressed,9248,Suppressed
"Sanders County, MT",30089,Suppressed,11711,Suppressed
"Sheridan County, MT",30091,Suppressed,3469,Suppressed
"Silver Bow County, MT",30093,Suppressed,34602,Suppressed
"Stillwater County, MT",30095,Suppressed,9419,Suppressed
"Sweet Grass County, MT",30097,Suppressed,3691,Suppressed
"Teton County, MT",30099,Suppressed,6085,Suppressed
"Toole County, MT",30101,Suppressed,4886,Suppressed
"Treasure County, MT",30103,Suppressed,679,Suppressed
"Valley County, MT",30105,Suppressed,7433,Suppressed
"Wheatland County, MT",30107,Suppressed,2140,Suppressed
"Wibaux County, MT",30109,Suppressed,1020,Suppressed
"Yellowstone County, MT",30111,Suppressed,158980,Suppressed
"Adams County, NE",31001,Suppressed,31678,Suppressed
"Antelope County, NE",31003,Suppressed,6362,Suppressed
"Arthur County, NE",31005,Suppressed,457,Suppressed
"Banner County, NE",31007,Suppressed,742,Suppressed
"Blaine County, NE",31009,Suppressed,482,Suppressed
"Boone County, NE",31011,Suppressed,5352,Suppressed
"Box Butte County, NE",31013,Suppressed,10886,Suppressed
"Boyd County, NE",31015,Suppressed,1977,Suppressed
"Brown County, NE",31017,Suppressed,3014,Suppressed
"Buffalo County, NE",31019,Suppressed,49732,Suppressed
"Burt County, NE",31021,Suppressed,6535,Suppressed
"Butler County, NE",31023,Suppressed,8053,Suppressed
"Cass County, NE",31025,Suppressed,25889,Suppressed
"Cedar County, NE",31027,Suppressed,8530,Suppressed
"Chase County, NE",31029,Suppressed,3971,Suppressed
"Cherry County, NE",31031,Suppressed,5818,Suppressed
"Cheyenne County, NE",31033,Suppressed,9676,Suppressed
"Clay County, NE",31035,Suppressed,6205,Suppressed
"Colfax County, NE",31037,Suppressed,10585,Suppressed
"Cuming County, NE",31039,Suppressed,9042,Suppressed
"Custer County, NE",31041,Suppressed,10897,Suppressed
"Dakota County, NE",31043,Suppressed,20186,Suppressed
"Dawes County, NE",31045,Suppressed,8890,Suppressed
"Dawson County, NE",31047,Suppressed,23709,Suppressed
"Deuel County, NE",31049,Suppressed,1883,Suppressed
"Dixon County, NE",31051,Suppressed,5754,Suppressed
"Dodge County, NE",31053,Suppressed,36707,Suppressed
"Douglas County, NE",31055,30,561620,5.3
"Dundy County, NE",31057,Suppressed,1801,Suppressed
"Fillmore County, NE",31059,Suppressed,5582,Suppressed
"Franklin County, NE",31061,Suppressed,2990,Suppressed
"Frontier County, NE",31063,Suppressed,2631,Suppressed
"Furnas County, NE",31065,Suppressed,4780,Suppressed
"Gage County, NE",31067,Suppressed,21601,Suppressed
"Garden County, NE",31069,Suppressed,1906,Suppressed
"Garfield County, NE",31071,Suppressed,2016,Suppressed
"Gosper County, NE",31073,Suppressed,2028,Suppressed
"Grant County, NE",31075,Suppressed,649,Suppressed
"Greeley County, NE",31077,Suppressed,2374,Suppressed
"Hall County, NE",31079,Suppressed,61519,Suppressed
"Hamilton County, NE",31081,Suppressed,9207,Suppressed
"Harlan County, NE",31083,Suppressed,3443,Suppressed
"Hayes County, NE",31085,Suppressed,893,Suppressed
"Hitchcock County, NE",31087,Suppressed,2834,Suppressed
"Holt County, NE",31089,Suppressed,10202,Suppressed
"Hooker County, NE",31091,Suppressed,674,Suppressed
"Howard County, NE",31093,Suppressed,6437,Suppressed
"Jefferson County, NE",31095,Suppressed,7178,Suppressed
"Johnson County, NE",31097,Suppressed,5185,Suppressed
"Kearney County, NE",31099,Suppressed,6530,Suppressed
"Keith County, NE",31101,Suppressed,8072,Suppressed
"Keya Paha County, NE",31103,Suppressed,793,Suppressed
"Kimball County, NE",31105,Suppressed,3619,Suppressed
"Knox County, NE",31107,Suppressed,8472,Suppressed
"Lancaster County, NE",31109,10,314358,Unreliable
"Lincoln County, NE",31111,Suppressed,35280,Suppressed
"Logan County, NE",31113,Suppressed,768,Suppressed
"Loup County, NE",31115,Suppressed,609,Suppressed
"McPherson County, NE",31117,Suppressed,499,Suppressed
"Madison County, NE",31119,Suppressed,35144,Suppressed
"Merrick County, NE",31121,Suppressed,7882,Suppressed
"Morrill County, NE",31123,Suppressed,4836,Suppressed
"Nance County, NE",31125,Suppressed,3607,Suppressed
"Nemaha County, NE",31127,Suppressed,6949,Suppressed
"Nuckolls County, NE",31129,Suppressed,4275,Suppressed
"Otoe County, NE",31131,Suppressed,16027,Suppressed
"Pawnee County, NE",31133,Suppressed,2641,Suppressed
"Perkins County, NE",31135,Suppressed,2903,Suppressed
"Phelps County, NE",31137,Suppressed,9060,Suppressed
"Pierce County, NE",31139,Suppressed,7138,Suppressed
"Platte County, NE",31141,Suppressed,33175,Suppressed
"Polk County, NE",31143,Suppressed,5328,Suppressed
"Red Willow County, NE",31145,Suppressed,10728,Suppressed
"Richardson County, NE",31147,Suppressed,7969,Suppressed
"Rock County, NE",31149,Suppressed,1436,Suppressed
"Saline County, NE",31151,Suppressed,14441,Suppressed
"Sarpy County, NE",31153,Suppressed,181439,Suppressed
"Saunders County, NE",31155,Suppressed,21057,Suppressed
"Scotts Bluff County, NE",31157,Suppressed,36363,Suppressed
"Seward County, NE",31159,Suppressed,17161,Suppressed
"Sheridan County, NE",31161,Suppressed,5289,Suppressed
"Sherman County, NE",31163,Suppressed,3086,Suppressed
"Sioux County, NE",31165,Suppressed,1203,Suppressed
"Stanton County, NE",31167,Suppressed,5988,Suppressed
"Thayer County, NE",31169,Suppressed,5045,Suppressed
"Thomas County, NE",31171,Suppressed,725,Suppressed
"Thurston County, NE",31173,Suppressed,7223,Suppressed
"Valley County, NE",31175,Suppressed,4209,Suppressed
"Washington County, NE",31177,Suppressed,20721,Suppressed
"Wayne County, NE",31179,Suppressed,9318,Suppressed
"Webster County, NE",31181,Suppressed,3524,Suppressed
"Wheeler County, NE",31183,Suppressed,818,Suppressed
"York County, NE",31185,Suppressed,13806,Suppressed
"Churchill County, NV",32001,Suppressed,24230,Suppressed
"Clark County, NV",32003,314,2204079,14.2
"Douglas County, NV",32005,Suppressed,48309,Suppressed
"Elko County, NV",32007,Suppressed,52649,Suppressed
"Esmeralda County, NV",32009,Suppressed,850,Suppressed
"Eureka County, NV",32011,Suppressed,1961,Suppressed
"Humboldt County, NV",32013,Suppressed,16826,Suppressed
"Lander County, NV",32015,Suppressed,5693,Suppressed
"Lincoln County, NV",32017,Suppressed,5223,Suppressed
"Lyon County, NV",32019,14,54122,Unreliable
"Mineral County, NV",32021,Suppressed,4457,Suppressed
"Nye County, NV",32023,Suppressed,44202,Suppressed
"Pershing County, NV",32027,Suppressed,6508,Suppressed
"Storey County, NV",32029,Suppressed,4006,Suppressed
"Washoe County, NV",32031,78,460587,16.9
"White Pine County, NV",32033,Suppressed,9592,Suppressed
"Carson City, NV",32510,15,54745,Unreliable
"Belknap County, NH",33001,23,60785,37.8
"Carroll County, NH",33003,16,48064,Unreliable
"Cheshire County, NH",33005,22,75960,29
"Coos County, NH",33007,11,31634,Unreliable
"Grafton County, NH",33009,18,89386,Unreliable
"Hillsborough County, NH",33011,163,409697,39.8
"Merrimack County, NH",33013,34,149216,22.8
"Rockingham County, NH",33015,90,306363,29.4
"Strafford County, NH",33017,49,128613,38.1
"Sullivan County, NH",33019,Suppressed,43077,Suppressed
"Atlantic County, NJ",34001,125,269918,46.3
"Bergen County, NJ",34003,128,948406,13.5
"Burlington County, NJ",34005,124,448596,27.6
"Camden County, NJ",34007,14,510719,Unreliable
"Cape May County, NJ",34009,45,93553,48.1
"Cumberland County, NJ",34011,73,152538,47.9
"Essex County, NJ",34013,254,808285,31.4
"Gloucester County, NJ",34015,17,292206,Unreliable
"Hudson County, NJ",34017,119,691643,17.2
"Hunterdon County, NJ",34019,22,125059,17.6
"Mercer County, NJ",34021,81,374733,21.6
"Middlesex County, NJ",34023,207,842798,24.6
"Monmouth County, NJ",34025,170,626351,27.1
"Morris County, NJ",34027,97,499693,19.4
"Ocean County, NJ",34029,191,597943,31.9
"Passaic County, NJ",34031,100,512607,19.5
"Salem County, NJ",34033,Suppressed,62792,Suppressed
"Somerset County, NJ",34035,59,335432,17.6
"Sussex County, NJ",34037,34,141682,24
"Union County, NJ",34039,107,563892,19
"Warren County, NJ",34041,38,106798,35.6
"Bernalillo County, NM",35001,131,676773,19.4
"Catron County, NM",35003,Suppressed,3587,Suppressed
"Chaves County, NM",35005,10,64866,Unreliable
"Cibola County, NM",35006,Suppressed,26853,Suppressed
"Colfax County, NM",35007,Suppressed,12174,Suppressed
"Curry County, NM",35009,Suppressed,49812,Suppressed
"DeBaca County, NM",35011,Suppressed,1829,Suppressed
"Dona Ana County, NM",35013,22,215579,10.2
"Eddy County, NM",35015,12,56997,Unreliable
"Grant County, NM",35017,Suppressed,27687,Suppressed
"Guadalupe County, NM",35019,Suppressed,4429,Suppressed
"Harding County, NM",35021,Suppressed,692,Suppressed
"Hidalgo County, NM",35023,Suppressed,4305,Suppressed
"Lea County, NM",35025,Suppressed,68759,Suppressed
"Lincoln County, NM",35027,Suppressed,19395,Suppressed
"Los Alamos County, NM",35028,Suppressed,18738,Suppressed
"Luna County, NM",35029,Suppressed,24078,Suppressed
"McKinley County, NM",35031,Suppressed,72564,Suppressed
"Mora County, NM",35033,Suppressed,4551,Suppressed
"Otero County, NM",35035,Suppressed,65817,Suppressed
"Quay County, NM",35037,Suppressed,8306,Suppressed
"Rio Arriba County, NM",35039,28,39159,71.5
"Roosevelt County, NM",35041,Suppressed,18847,Suppressed
"Sandoval County, NM",35043,21,142507,14.7
"San Juan County, NM",35045,14,126926,Unreliable
"San Miguel County, NM",35047,Suppressed,27748,Suppressed
"Santa Fe County, NM",35049,33,148750,22.2
"Sierra County, NM",35051,Suppressed,11116,Suppressed
"Socorro County, NM",35053,Suppressed,16798,Suppressed
"Taos County, NM",35055,Suppressed,32795,Suppressed
"Torrance County, NM",35057,Suppressed,15506,Suppressed
"Union County, NM",35059,Suppressed,4187,Suppressed
"Valencia County, NM",35061,17,75940,Unreliable
"Albany County, NY",36001,41,309612,13.2
"Allegany County, NY",36003,Suppressed,46894,Suppressed
"Bronx County, NY",36005,290,1471160,19.7
"Broome County, NY",36007,52,193639,26.9
"Cattaraugus County, NY",36009,Suppressed,77348,Suppressed
"Cayuga County, NY",36011,20,77603,25.8
"Chautauqua County, NY",36013,31,129046,24
"Chemung County, NY",36015,12,85557,Unreliable
"Chenango County, NY",36017,Suppressed,47863,Suppressed
"Clinton County, NY",36019,12,80980,Unreliable
"Columbia County, NY",36021,19,60604,Unreliable
"Cortland County, NY",36023,13,47786,Unreliable
"Delaware County, NY",36025,Suppressed,45001,Suppressed
"Dutchess County, NY",36027,87,295568,29.4
"Erie County, NY",36029,246,925528,26.6
"Essex County, NY",36031,Suppressed,37956,Suppressed
"Franklin County, NY",36033,Suppressed,51116,Suppressed
"Fulton County, NY",36035,Suppressed,53877,Suppressed
"Genesee County, NY",36037,11,57956,Unreliable
"Greene County, NY",36039,12,47470,Unreliable
"Hamilton County, NY",36041,Suppressed,4485,Suppressed
"Herkimer County, NY",36043,Suppressed,62240,Suppressed
"Jefferson County, NY",36045,15,114187,Unreliable
"Kings County, NY",36047,297,2648771,11.2
"Lewis County, NY",36049,12,26551,Unreliable
"Livingston County, NY",36051,Suppressed,63799,Suppressed
"Madison County, NY",36053,Suppressed,70965,Suppressed
"Monroe County, NY",36055,191,747642,25.5
"Montgomery County, NY",36057,Suppressed,49258,Suppressed
"Nassau County, NY",36059,196,1369514,14.3
"New York County, NY",36061,204,1664727,12.3
"Niagara County, NY",36063,41,211328,19.4
"Oneida County, NY",36065,52,231332,22.5
"Onondaga County, NY",36067,81,465398,17.4
"Ontario County, NY",36069,21,109899,19.1
"Orange County, NY",36071,83,382226,21.7
"Orleans County, NY",36073,Suppressed,40983,Suppressed
"Oswego County, NY",36075,18,118478,Unreliable
"Otsego County, NY",36077,Suppressed,60094,Suppressed
"Putnam County, NY",36079,25,99323,25.2
"Queens County, NY",36081,230,2358582,9.8
"Rensselaer County, NY",36083,17,159722,Unreliable
"Richmond County, NY",36085,106,479458,22.1
"Rockland County, NY",36087,35,328868,10.6
"St. Lawrence County, NY",36089,Suppressed,109623,Suppressed
"Saratoga County, NY",36091,11,229869,Unreliable
"Schenectady County, NY",36093,33,155565,21.2
"Schoharie County, NY",36095,Suppressed,31420,Suppressed
"Schuyler County, NY",36097,Suppressed,18000,Suppressed
"Seneca County, NY",36099,Suppressed,34498,Suppressed
"Steuben County, NY",36101,12,96281,Unreliable
"Suffolk County, NY",36103,436,1492953,29.2
"Sullivan County, NY",36105,26,75485,34.4
"Tioga County, NY",36107,Suppressed,48578,Suppressed
"Tompkins County, NY",36109,19,104802,Unreliable
"Ulster County, NY",36111,45,179417,25.1
"Warren County, NY",36113,Suppressed,64532,Suppressed
"Washington County, NY",36115,Suppressed,61620,Suppressed
"Wayne County, NY",36117,Suppressed,90670,Suppressed
"Westchester County, NY",36119,122,980244,12.4
"Wyoming County, NY",36121,Suppressed,40493,Suppressed
"Yates County, NY",36123,Suppressed,24955,Suppressed
"Alamance County, NC",37001,34,162391,20.9
"Alexander County, NC",37003,Suppressed,37286,Suppressed
"Alleghany County, NC",37005,Suppressed,11031,Suppressed
"Anson County, NC",37007,Suppressed,24991,Suppressed
"Ashe County, NC",37009,Suppressed,26957,Suppressed
"Avery County, NC",37011,Suppressed,17536,Suppressed
"Beaufort County, NC",37013,17,47088,Unreliable
"Bertie County, NC",37015,Suppressed,19224,Suppressed
"Bladen County, NC",37017,Suppressed,33478,Suppressed
"Brunswick County, NC",37019,45,130897,34.4
"Buncombe County, NC",37021,90,257607,34.9
"Burke County, NC",37023,21,89293,23.5
"Cabarrus County, NC",37025,62,206872,30
"Caldwell County, NC",37027,13,81981,Unreliable
"Camden County, NC",37029,Suppressed,10581,Suppressed
"Carteret County, NC",37031,16,68881,Unreliable
"Caswell County, NC",37033,Suppressed,22646,Suppressed
"Catawba County, NC",37035,35,157974,22.2
"Chatham County, NC",37037,Suppressed,71472,Suppressed
"Cherokee County, NC",37039,Suppressed,28087,Suppressed
"Chowan County, NC",37041,Suppressed,14105,Suppressed
"Clay County, NC",37043,Suppressed,11074,Suppressed
"Cleveland County, NC",37045,Suppressed,97334,Suppressed
"Columbus County, NC",37047,12,55936,Unreliable
"Craven County, NC",37049,35,102578,34.1
"Cumberland County, NC",37051,83,332546,25
"Currituck County, NC",37053,10,26331,Unreliable
"Dare County, NC",37055,11,36099,Unreliable
"Davidson County, NC",37057,48,165466,29
"Davie County, NC",37059,Suppressed,42456,Suppressed
"Duplin County, NC",37061,Suppressed,59039,Suppressed
"Durham County, NC",37063,38,311640,12.2
"Edgecombe County, NC",37065,Suppressed,52747,Suppressed
"Forsyth County, NC",37067,76,376320,20.2
"Franklin County, NC",37069,11,66168,Unreliable
"Gaston County, NC",37071,51,220182,23.2
"Gates County, NC",37073,Suppressed,11544,Suppressed
"Graham County, NC",37075,Suppressed,8541,Suppressed
"Granville County, NC",37077,11,59557,Unreliable
"Greene County, NC",37079,Suppressed,21015,Suppressed
"Guilford County, NC",37081,100,526953,19
"Halifax County, NC",37083,Suppressed,51310,Suppressed
"Harnett County, NC",37085,31,132754,23.4
"Haywood County, NC",37087,16,61084,Unreliable
"Henderson County, NC",37089,25,115708,21.6
"Hertford County, NC",37091,Suppressed,23906,Suppressed
"Hoke County, NC",37093,Suppressed,54116,Suppressed
"Hyde County, NC",37095,Suppressed,5363,Suppressed
"Iredell County, NC",37097,28,175711,15.9
"Jackson County, NC",37099,Suppressed,42973,Suppressed
"Johnston County, NC",37101,32,196708,16.3
"Jones County, NC",37103,Suppressed,9597,Suppressed
"Lee County, NC",37105,19,60430,Unreliable
"Lenoir County, NC",37107,13,56883,Unreliable
"Lincoln County, NC",37109,Suppressed,82403,Suppressed
"McDowell County, NC",37111,12,45159,Unreliable
"Macon County, NC",37113,Suppressed,34732,Suppressed
"Madison County, NC",37115,Suppressed,21746,Suppressed
"Martin County, NC",37117,Suppressed,22789,Suppressed
"Mecklenburg County, NC",37119,173,1076837,16.1
"Mitchell County, NC",37121,Suppressed,15072,Suppressed
"Montgomery County, NC",37123,Suppressed,27435,Suppressed
"Moore County, NC",37125,10,97264,Unreliable
"Nash County, NC",37127,Suppressed,93991,Suppressed
"New Hanover County, NC",37129,73,227198,32.1
"Northampton County, NC",37131,Suppressed,19862,Suppressed
"Onslow County, NC",37133,29,193893,15
"Orange County, NC",37135,Suppressed,144946,Suppressed
"Pamlico County, NC",37137,Suppressed,12689,Suppressed
"Pasquotank County, NC",37139,Suppressed,39743,Suppressed
"Pender County, NC",37141,14,60958,Unreliable
"Perquimans County, NC",37143,Suppressed,13474,Suppressed
"Person County, NC",37145,Suppressed,39370,Suppressed
"Pitt County, NC",37147,43,179042,24
"Polk County, NC",37149,Suppressed,20558,Suppressed
"Randolph County, NC",37151,48,143282,33.5
"Richmond County, NC",37153,Suppressed,44798,Suppressed
"Robeson County, NC",37155,16,132606,Unreliable
"Rockingham County, NC",37157,18,90949,Unreliable
"Rowan County, NC",37159,61,140644,43.4
"Rutherford County, NC",37161,18,66551,Unreliable
"Sampson County, NC",37163,Suppressed,63430,Suppressed
"Scotland County, NC",37165,Suppressed,35093,Suppressed
"Stanly County, NC",37167,12,61482,Unreliable
"Stokes County, NC",37169,19,45717,Unreliable
"Surry County, NC",37171,14,72224,Unreliable
"Swain County, NC",37173,Suppressed,14294,Suppressed
"Transylvania County, NC",37175,Suppressed,33956,Suppressed
"Tyrrell County, NC",37177,Suppressed,4052,Suppressed
"Union County, NC",37179,29,231366,12.5
"Vance County, NC",37181,14,44211,Unreliable
"Wake County, NC",37183,119,1072203,11.1
"Warren County, NC",37185,Suppressed,19883,Suppressed
"Washington County, NC",37187,Suppressed,12012,Suppressed
"Watauga County, NC",37189,Suppressed,55121,Suppressed
"Wayne County, NC",37191,20,124172,16.1
"Wilkes County, NC",37193,15,68576,Unreliable
"Wilson County, NC",37195,11,81671,Unreliable
"Yadkin County, NC",37197,Suppressed,37774,Suppressed
"Yancey County, NC",37199,Suppressed,17744,Suppressed
"Adams County, ND",38001,Suppressed,2318,Suppressed
"Barnes County, ND",38003,Suppressed,10734,Suppressed
"Benson County, ND",38005,Suppressed,6936,Suppressed
"Billings County, ND",38007,Suppressed,940,Suppressed
"Bottineau County, ND",38009,Suppressed,6530,Suppressed
"Bowman County, ND",38011,Suppressed,3166,Suppressed
"Burke County, ND",38013,Suppressed,2131,Suppressed
"Burleigh County, ND",38015,Suppressed,95030,Suppressed
"Cass County, ND",38017,11,177787,Unreliable
"Cavalier County, ND",38019,Suppressed,3762,Suppressed
"Dickey County, ND",38021,Suppressed,4861,Suppressed
"Divide County, ND",38023,Suppressed,2288,Suppressed
"Dunn County, ND",38025,Suppressed,4289,Suppressed
"Eddy County, ND",38027,Suppressed,2316,Suppressed
"Emmons County, ND",38029,Suppressed,3301,Suppressed
"Foster County, ND",38031,Suppressed,3257,Suppressed
"Golden Valley County, ND",38033,Suppressed,1789,Suppressed
"Grand Forks County, ND",38035,Suppressed,70795,Suppressed
"Grant County, ND",38037,Suppressed,2376,Suppressed
"Griggs County, ND",38039,Suppressed,2258,Suppressed
"Hettinger County, ND",38041,Suppressed,2483,Suppressed
"Kidder County, ND",38043,Suppressed,2482,Suppressed
"LaMoure County, ND",38045,Suppressed,4087,Suppressed
"Logan County, ND",38047,Suppressed,1918,Suppressed
"McHenry County, ND",38049,Suppressed,5900,Suppressed
"McIntosh County, ND",38051,Suppressed,2606,Suppressed
"McKenzie County, ND",38053,Suppressed,12724,Suppressed
"McLean County, ND",38055,Suppressed,9685,Suppressed
"Mercer County, ND",38057,Suppressed,8465,Suppressed
"Morton County, ND",38059,Suppressed,30796,Suppressed
"Mountrail County, ND",38061,Suppressed,10265,Suppressed
"Nelson County, ND",38063,Suppressed,2937,Suppressed
"Oliver County, ND",38065,Suppressed,1940,Suppressed
"Pembina County, ND",38067,Suppressed,6972,Suppressed
"Pierce County, ND",38069,Suppressed,4099,Suppressed
"Ramsey County, ND",38071,Suppressed,11519,Suppressed
"Ransom County, ND",38073,Suppressed,5297,Suppressed
"Renville County, ND",38075,Suppressed,2463,Suppressed
"Richland County, ND",38077,Suppressed,16351,Suppressed
"Rolette County, ND",38079,Suppressed,14531,Suppressed
"Sargent County, ND",38081,Suppressed,3858,Suppressed
"Sheridan County, ND",38083,Suppressed,1353,Suppressed
"Sioux County, ND",38085,Suppressed,4376,Suppressed
"Slope County, ND",38087,Suppressed,771,Suppressed
"Stark County, ND",38089,Suppressed,30209,Suppressed
"Steele County, ND",38091,Suppressed,1917,Suppressed
"Stutsman County, ND",38093,Suppressed,21087,Suppressed
"Towner County, ND",38095,Suppressed,2253,Suppressed
"Traill County, ND",38097,Suppressed,8013,Suppressed
"Walsh County, ND",38099,Suppressed,10855,Suppressed
"Ward County, ND",38101,Suppressed,68946,Suppressed
"Wells County, ND",38103,Suppressed,4022,Suppressed
"Williams County, ND",38105,Suppressed,33349,Suppressed
"Adams County, OH",39001,14,27726,Unreliable
"Allen County, OH",39003,34,103198,32.9
"Ashland County, OH",39005,Suppressed,53628,Suppressed
"Ashtabula County, OH",39007,35,97807,35.8
"Athens County, OH",39009,Suppressed,66597,Suppressed
"Auglaize County, OH",39011,Suppressed,45778,Suppressed
"Belmont County, OH",39013,10,68029,Unreliable
"Brown County, OH",39015,22,43576,50.5
"Butler County, OH",39017,238,380604,62.5
"Carroll County, OH",39019,Suppressed,27385,Suppressed
"Champaign County, OH",39021,16,38840,Unreliable
"Clark County, OH",39023,86,134557,63.9
"Clermont County, OH",39025,90,204214,44.1
"Clinton County, OH",39027,28,42009,66.7
"Columbiana County, OH",39029,16,103077,Unreliable
"Coshocton County, OH",39031,Suppressed,36544,Suppressed
"Crawford County, OH",39033,18,41746,Unreliable
"Cuyahoga County, OH",39035,530,1248514,42.5
"Darke County, OH",39037,27,51536,52.4
"Defiance County, OH",39039,Suppressed,38156,Suppressed
"Delaware County, OH",39041,27,200464,13.5
"Erie County, OH",39043,25,74817,33.4
