County,County Code,Deaths,Population,Crude Rate
"Knox County, MO",29103,Suppressed,3934,Suppressed
"Laclede County, MO",29105,Suppressed,35490,Suppressed
"Lafayette County, MO",29107,Suppressed,32618,Suppressed
"Lawrence County, MO",29109,Suppressed,38381,Suppressed
"Lewis County, MO",29111,Suppressed,10134,Suppressed
"Lincoln County, MO",29113,12,55267,Unreliable
"Linn County, MO",29115,Suppressed,12164,Suppressed
"Livingston County, MO",29117,Suppressed,15235,Suppressed
"McDonald County, MO",29119,Suppressed,22620,Suppressed
"Macon County, MO",29121,Suppressed,15170,Suppressed
"Madison County, MO",29123,Suppressed,12443,Suppressed
"Maries County, MO",29125,Suppressed,8858,Suppressed
"Marion County, MO",29127,Suppressed,28894,Suppressed
"Mercer County, MO",29129,Suppressed,3699,Suppressed
"Miller County, MO",29131,Suppressed,25206,Suppressed
"Mississippi County, MO",29133,Suppressed,13799,Suppressed
"Moniteau County, MO",29135,Suppressed,16018,Suppressed
"Monroe County, MO",29137,Suppressed,8558,Suppressed
"Montgomery County, MO",29139,Suppressed,11620,Suppressed
"Morgan County, MO",29141,Suppressed,20213,Suppressed
"New Madrid County, MO",29143,Suppressed,17915,Suppressed
"Newton County, MO",29145,Suppressed,58694,Suppressed
"Nodaway County, MO",29147,Suppressed,22670,Suppressed
"Oregon County, MO",29149,Suppressed,10789,Suppressed
"Osage County, MO",29151,Suppressed,13664,Suppressed
"Ozark County, MO",29153,Suppressed,9237,Suppressed
"Pemiscot County, MO",29155,Suppressed,17073,Suppressed
"Perry County, MO",29157,Suppressed,19285,Suppressed
"Pettis County, MO",29159,Suppressed,42213,Suppressed
"Phelps County, MO",29161,Suppressed,44608,Suppressed
"Pike County, MO",29163,Suppressed,18438,Suppressed
"Platte County, MO",29165,Suppressed,98309,Suppressed
"Polk County, MO",29167,Suppressed,31285,Suppressed
"Pulaski County, MO",29169,13,52654,Unreliable
"Putnam County, MO",29171,Suppressed,4853,Suppressed
"Ralls County, MO",29173,Suppressed,10224,Suppressed
"Randolph County, MO",29175,Suppressed,24989,Suppressed
"Ray County, MO",29177,Suppressed,22754,Suppressed
"Reynolds County, MO",29179,Suppressed,6455,Suppressed
"Ripley County, MO",29181,Suppressed,13817,Suppressed
"St. Charles County, MO",29183,71,390918,18.2
"St. Clair County, MO",29185,Suppressed,9272,Suppressed
"Ste. Genevieve County, MO",29186,Suppressed,18030,Suppressed
"St. Francois County, MO",29187,10,66627,Unreliable
"St. Louis County, MO",29189,244,998581,24.4
"Saline County, MO",29195,Suppressed,22980,Suppressed
"Schuyler County, MO",29197,Suppressed,4394,Suppressed
"Scotland County, MO",29199,Suppressed,4932,Suppressed
"Scott County, MO",29201,Suppressed,38745,Suppressed
"Shannon County, MO",29203,Suppressed,8168,Suppressed
"Shelby County, MO",29205,Suppressed,6082,Suppressed
"Stoddard County, MO",29207,Suppressed,29588,Suppressed
"Stone County, MO",29209,Suppressed,31047,Suppressed
"Sullivan County, MO",29211,Suppressed,6262,Suppressed
"Taney County, MO",29213,Suppressed,54735,Suppressed
"Texas County, MO",29215,Suppressed,25775,Suppressed
"Vernon County, MO",29217,Suppressed,20723,Suppressed
"Warren County, MO",29219,Suppressed,33802,Suppressed
"Washington County, MO",29221,Suppressed,24839,Suppressed
"Wayne County, MO",29223,Suppressed,13139,Suppressed
"Webster County, MO",29225,Suppressed,38106,Suppressed
"Worth County, MO",29227,Suppressed,2024,Suppressed
"Wright County, MO",29229,Suppressed,18286,Suppressed
"St. Louis city, MO",29510,189,311404,60.7
"Beaverhead County, MT",30001,Suppressed,9401,Suppressed
"Big Horn County, MT",30003,Suppressed,13343,Suppressed
"Blaine County, MT",30005,Suppressed,6601,Suppressed
"Broadwater County, MT",30007,Suppressed,5747,Suppressed
"Carbon County, MT",30009,Suppressed,10460,Suppressed
"Carter County, MT",30011,Suppressed,1203,Suppressed
"Cascade County, MT",30013,Suppressed,81755,Suppressed
"Chouteau County, MT",30015,Suppressed,5759,Suppressed
"Custer County, MT",30017,Suppressed,11924,Suppressed
"Daniels County, MT",30019,Suppressed,1755,Suppressed
"Dawson County, MT",30021,Suppressed,9327,Suppressed
"Deer Lodge County, MT",30023,Suppressed,9085,Suppressed
"Fallon County, MT",30025,Suppressed,3120,Suppressed
"Fergus County, MT",30027,Suppressed,11413,Suppressed
"Flathead County, MT",30029,Suppressed,98082,Suppressed
"Gallatin County, MT",30031,Suppressed,104502,Suppressed
"Garfield County, MT",30033,Suppressed,1310,Suppressed
"Glacier County, MT",30035,Suppressed,13694,Suppressed
"Golden Valley County, MT",30037,Suppressed,831,Suppressed
"Granite County, MT",30039,Suppressed,3368,Suppressed
"Hill County, MT",30041,Suppressed,16542,Suppressed
"Jefferson County, MT",30043,Suppressed,11853,Suppressed
"Judith Basin County, MT",30045,Suppressed,1940,Suppressed
"Lake County, MT",30047,Suppressed,29758,Suppressed
"Lewis and Clark County, MT",30049,Suppressed,67282,Suppressed
"Liberty County, MT",30051,Suppressed,2409,Suppressed
"Lincoln County, MT",30053,Suppressed,19259,Suppressed
"McCone County, MT",30055,Suppressed,1700,Suppressed
"Madison County, MT",30057,Suppressed,7924,Suppressed
"Meagher County, MT",30059,Suppressed,1827,Suppressed
"Mineral County, MT",30061,Suppressed,4184,Suppressed
"Missoula County, MT",30063,Suppressed,116130,Suppressed
"Musselshell County, MT",30065,Suppressed,4589,Suppressed
"Park County, MT",30067,Suppressed,16114,Suppressed
"Petroleum County, MT",30069,Suppressed,489,Suppressed
"Phillips County, MT",30071,Suppressed,4133,Suppressed
"Pondera County, MT",30073,Suppressed,6084,Suppressed
"Powder River County, MT",30075,Suppressed,1746,Suppressed
"Powell County, MT",30077,Suppressed,6858,Suppressed
"Prairie County, MT",30079,Suppressed,1182,Suppressed
"Ravalli County, MT",30081,Suppressed,42088,Suppressed
"Richland County, MT",30083,Suppressed,11482,Suppressed
"Roosevelt County, MT",30085,Suppressed,11305,Suppressed
"Rosebud County, MT",30087,Suppressed,9287,Suppressed
"Sanders County, MT",30089,Suppressed,11534,Suppressed
"Sheridan County, MT",30091,Suppressed,3648,Suppressed
"Silver Bow County, MT",30093,Suppressed,34553,Suppressed
"Stillwater County, MT",30095,Suppressed,9406,Suppressed
"Sweet Grass County, MT",30097,Suppressed,3623,Suppressed
"Teton County, MT",30099,Suppressed,6056,Suppressed
"Toole County, MT",30101,Suppressed,4977,Suppressed
"Treasure County, MT",30103,Suppressed,692,Suppressed
"Valley County, MT",30105,Suppressed,7539,Suppressed
"Wheatland County, MT",30107,Suppressed,2117,Suppressed
"Wibaux County, MT",30109,Suppressed,1093,Suppressed
"Yellowstone County, MT",30111,Suppressed,158437,Suppressed
"Adams County, NE",31001,Suppressed,31684,Suppressed
"Antelope County, NE",31003,Suppressed,6329,Suppressed
"Arthur County, NE",31005,Suppressed,469,Suppressed
"Banner County, NE",31007,Suppressed,798,Suppressed
"Blaine County, NE",31009,Suppressed,484,Suppressed
"Boone County, NE",31011,Suppressed,5332,Suppressed
"Box Butte County, NE",31013,Suppressed,11194,Suppressed
"Boyd County, NE",31015,Suppressed,1982,Suppressed
"Brown County, NE",31017,Suppressed,2960,Suppressed
"Buffalo County, NE",31019,Suppressed,49383,Suppressed
"Burt County, NE",31021,Suppressed,6546,Suppressed
"Butler County, NE",31023,Suppressed,8052,Suppressed
"Cass County, NE",31025,Suppressed,25767,Suppressed
"Cedar County, NE",31027,Suppressed,8671,Suppressed
"Chase County, NE",31029,Suppressed,3937,Suppressed
"Cherry County, NE",31031,Suppressed,5832,Suppressed
"Cheyenne County, NE",31033,Suppressed,10051,Suppressed
"Clay County, NE",31035,Suppressed,6163,Suppressed
"Colfax County, NE",31037,Suppressed,10414,Suppressed
"Cuming County, NE",31039,Suppressed,9016,Suppressed
"Custer County, NE",31041,Suppressed,10807,Suppressed
"Dakota County, NE",31043,Suppressed,20465,Suppressed
"Dawes County, NE",31045,Suppressed,8979,Suppressed
"Dawson County, NE",31047,Suppressed,23640,Suppressed
"Deuel County, NE",31049,Suppressed,1873,Suppressed
"Dixon County, NE",31051,Suppressed,5762,Suppressed
"Dodge County, NE",31053,Suppressed,36757,Suppressed
"Douglas County, NE",31055,25,554995,4.5
"Dundy County, NE",31057,Suppressed,1831,Suppressed
"Fillmore County, NE",31059,Suppressed,5720,Suppressed
"Franklin County, NE",31061,Suppressed,3014,Suppressed
"Frontier County, NE",31063,Suppressed,2621,Suppressed
"Furnas County, NE",31065,Suppressed,4787,Suppressed
"Gage County, NE",31067,Suppressed,21799,Suppressed
"Garden County, NE",31069,Suppressed,1930,Suppressed
"Garfield County, NE",31071,Suppressed,2011,Suppressed
"Gosper County, NE",31073,Suppressed,1971,Suppressed
"Grant County, NE",31075,Suppressed,641,Suppressed
"Greeley County, NE",31077,Suppressed,2399,Suppressed
"Hall County, NE",31079,Suppressed,61705,Suppressed
"Hamilton County, NE",31081,Suppressed,9186,Suppressed
"Harlan County, NE",31083,Suppressed,3473,Suppressed
"Hayes County, NE",31085,Suppressed,897,Suppressed
"Hitchcock County, NE",31087,Suppressed,2825,Suppressed
"Holt County, NE",31089,Suppressed,10250,Suppressed
"Hooker County, NE",31091,Suppressed,708,Suppressed
"Howard County, NE",31093,Suppressed,6429,Suppressed
"Jefferson County, NE",31095,Suppressed,7177,Suppressed
"Johnson County, NE",31097,Suppressed,5171,Suppressed
"Kearney County, NE",31099,Suppressed,6552,Suppressed
"Keith County, NE",31101,Suppressed,8018,Suppressed
"Keya Paha County, NE",31103,Suppressed,791,Suppressed
"Kimball County, NE",31105,Suppressed,3679,Suppressed
"Knox County, NE",31107,Suppressed,8571,Suppressed
"Lancaster County, NE",31109,Suppressed,309637,Suppressed
"Lincoln County, NE",31111,Suppressed,35550,Suppressed
"Logan County, NE",31113,Suppressed,772,Suppressed
"Loup County, NE",31115,Suppressed,591,Suppressed
"McPherson County, NE",31117,Suppressed,493,Suppressed
"Madison County, NE",31119,Suppressed,35015,Suppressed
"Merrick County, NE",31121,Suppressed,7828,Suppressed
"Morrill County, NE",31123,Suppressed,4787,Suppressed
"Nance County, NE",31125,Suppressed,3576,Suppressed
"Nemaha County, NE",31127,Suppressed,6971,Suppressed
"Nuckolls County, NE",31129,Suppressed,4265,Suppressed
"Otoe County, NE",31131,Suppressed,16081,Suppressed
"Pawnee County, NE",31133,Suppressed,2652,Suppressed
"Perkins County, NE",31135,Suppressed,2898,Suppressed
"Phelps County, NE",31137,Suppressed,9266,Suppressed
"Pierce County, NE",31139,Suppressed,7159,Suppressed
"Platte County, NE",31141,Suppressed,32861,Suppressed
"Polk County, NE",31143,Suppressed,5203,Suppressed
"Red Willow County, NE",31145,Suppressed,10722,Suppressed
"Richardson County, NE",31147,Suppressed,8060,Suppressed
"Rock County, NE",31149,Suppressed,1390,Suppressed
"Saline County, NE",31151,Suppressed,14331,Suppressed
"Sarpy County, NE",31153,Suppressed,179023,Suppressed
"Saunders County, NE",31155,Suppressed,21038,Suppressed
"Scotts Bluff County, NE",31157,Suppressed,36422,Suppressed
"Seward County, NE",31159,Suppressed,17284,Suppressed
"Sheridan County, NE",31161,Suppressed,5234,Suppressed
"Sherman County, NE",31163,Suppressed,3054,Suppressed
"Sioux County, NE",31165,Suppressed,1242,Suppressed
"Stanton County, NE",31167,Suppressed,5944,Suppressed
"Thayer County, NE",31169,Suppressed,5101,Suppressed
"Thomas County, NE",31171,Suppressed,716,Suppressed
"Thurston County, NE",31173,Suppressed,7127,Suppressed
"Valley County, NE",31175,Suppressed,4184,Suppressed
"Washington County, NE",31177,Suppressed,20603,Suppressed
"Wayne County, NE",31179,Suppressed,9365,Suppressed
"Webster County, NE",31181,Suppressed,3603,Suppressed
"Wheeler County, NE",31183,Suppressed,776,Suppressed
"York County, NE",31185,Suppressed,13794,Suppressed
"Churchill County, NV",32001,Suppressed,24198,Suppressed
"Clark County, NV",32003,326,2155664,15.1
"Douglas County, NV",32005,Suppressed,48020,Suppressed
"Elko County, NV",32007,Suppressed,52168,Suppressed
"Esmeralda County, NV",32009,Suppressed,790,Suppressed
"Eureka County, NV",32011,Suppressed,1917,Suppressed
"Humboldt County, NV",32013,Suppressed,16842,Suppressed
"Lander County, NV",32015,Suppressed,5702,Suppressed
"Lincoln County, NV",32017,Suppressed,5055,Suppressed
"Lyon County, NV",32019,Suppressed,53179,Suppressed
"Mineral County, NV",32021,Suppressed,4449,Suppressed
"Nye County, NV",32023,13,43423,Unreliable
"Pershing County, NV",32027,Suppressed,6560,Suppressed
"Storey County, NV",32029,Suppressed,4051,Suppressed
"Washoe County, NV",32031,79,453616,17.4
"White Pine County, NV",32033,Suppressed,9682,Suppressed
"Carson City, NV",32510,Suppressed,54742,Suppressed
"Belknap County, NH",33001,17,60779,Unreliable
"Carroll County, NH",33003,15,47289,Unreliable
"Cheshire County, NH",33005,18,75774,Unreliable
"Coos County, NH",33007,Suppressed,32039,Suppressed
"Grafton County, NH",33009,12,88888,Unreliable
"Hillsborough County, NH",33011,181,407761,44.4
"Merrimack County, NH",33013,37,148582,24.9
"Rockingham County, NH",33015,100,303251,33
"Strafford County, NH",33017,48,127428,37.7
"Sullivan County, NH",33019,10,43004,Unreliable
"Atlantic County, NJ",34001,81,270991,29.9
"Bergen County, NJ",34003,103,939151,11
"Burlington County, NJ",34005,34,449284,7.6
"Camden County, NJ",34007,10,510150,Unreliable
"Cape May County, NJ",34009,21,94430,22.2
"Cumberland County, NJ",34011,46,153797,29.9
"Essex County, NJ",34013,178,796914,22.3
"Gloucester County, NJ",34015,11,292330,Unreliable
"Hudson County, NJ",34017,90,677983,13.3
"Hunterdon County, NJ",34019,16,124676,Unreliable
"Mercer County, NJ",34021,47,371023,12.7
"Middlesex County, NJ",34023,164,837073,19.6
"Monmouth County, NJ",34025,149,625846,23.8
"Morris County, NJ",34027,70,498423,14
"Ocean County, NJ",34029,182,592497,30.7
"Passaic County, NJ",34031,85,507945,16.7
"Salem County, NJ",34033,Suppressed,63436,Suppressed
"Somerset County, NJ",34035,43,333751,12.9
"Sussex County, NJ",34037,33,142522,23.2
"Union County, NJ",34039,69,555630,12.4
"Warren County, NJ",34041,32,106617,30
"Bernalillo County, NM",35001,146,676953,21.6
"Catron County, NM",35003,Suppressed,3508,Suppressed
"Chaves County, NM",35005,Suppressed,65282,Suppressed
"Cibola County, NM",35006,Suppressed,27487,Suppressed
"Colfax County, NM",35007,Suppressed,12253,Suppressed
"Curry County, NM",35009,Suppressed,50280,Suppressed
"DeBaca County, NM",35011,Suppressed,1793,Suppressed
"Dona Ana County, NM",35013,24,214207,11.2
"Eddy County, NM",35015,Suppressed,57621,Suppressed
"Grant County, NM",35017,Suppressed,28280,Suppressed
"Guadalupe County, NM",35019,Suppressed,4376,Suppressed
"Harding County, NM",35021,Suppressed,665,Suppressed
"Hidalgo County, NM",35023,Suppressed,4302,Suppressed
"Lea County, NM",35025,Suppressed,69749,Suppressed
"Lincoln County, NM",35027,Suppressed,19429,Suppressed
"Los Alamos County, NM",35028,Suppressed,18147,Suppressed
"Luna County, NM",35029,Suppressed,24450,Suppressed
"McKinley County, NM",35031,Suppressed,74923,Suppressed
"Mora County, NM",35033,Suppressed,4504,Suppressed
"Otero County, NM",35035,Suppressed,65410,Suppressed
"Quay County, NM",35037,Suppressed,8365,Suppressed
"Rio Arriba County, NM",35039,30,40040,74.9
"Roosevelt County, NM",35041,Suppressed,19082,Suppressed
"Sandoval County, NM",35043,14,142025,Unreliable
"San Juan County, NM",35045,12,115079,Unreliable
"San Miguel County, NM",35047,Suppressed,27760,Suppressed
"Santa Fe County, NM",35049,33,148651,22.2
"Sierra County, NM",35051,Suppressed,11191,Suppressed
"Socorro County, NM",35053,Suppressed,17027,Suppressed
"Taos County, NM",35055,Suppressed,33065,Suppressed
"Torrance County, NM",35057,Suppressed,15302,Suppressed
"Union County, NM",35059,Suppressed,4183,Suppressed
"Valencia County, NM",35061,17,75626,Unreliable
"Albany County, NY",36001,27,308846,8.7
"Allegany County, NY",36003,Suppressed,47077,Suppressed
"Bronx County, NY",36005,268,1455720,18.4
"Broome County, NY",36007,60,195334,30.7
"Cattaraugus County, NY",36009,Suppressed,77677,Suppressed
"Cayuga County, NY",36011,16,77861,Unreliable
"Chautauqua County, NY",36013,25,129504,19.3
"Chemung County, NY",36015,Suppressed,86322,Suppressed
"Chenango County, NY",36017,Suppressed,48579,Suppressed
"Clinton County, NY",36019,Suppressed,81073,Suppressed
"Columbia County, NY",36021,13,60989,Unreliable
"Cortland County, NY",36023,10,48070,Unreliable
"Delaware County, NY",36025,11,45523,Unreliable
"Dutchess County, NY",36027,52,294473,17.7
"Erie County, NY",36029,278,921046,30.2
"Essex County, NY",36031,Suppressed,38102,Suppressed
"Franklin County, NY",36033,Suppressed,50409,Suppressed
"Fulton County, NY",36035,Suppressed,53828,Suppressed
"Genesee County, NY",36037,15,58482,Unreliable
"Greene County, NY",36039,13,47508,Unreliable
"Hamilton County, NY",36041,Suppressed,4542,Suppressed
"Herkimer County, NY",36043,Suppressed,62613,Suppressed
"Jefferson County, NY",36045,19,114006,Unreliable
"Kings County, NY",36047,280,2629150,10.6
"Lewis County, NY",36049,Suppressed,26865,Suppressed
"Livingston County, NY",36051,Suppressed,64257,Suppressed
"Madison County, NY",36053,14,71329,Unreliable
"Monroe County, NY",36055,119,747727,15.9
"Montgomery County, NY",36057,Suppressed,49276,Suppressed
"Nassau County, NY",36059,195,1361500,14.3
"New York County, NY",36061,202,1643734,12.3
"Niagara County, NY",36063,43,211758,20.3
"Oneida County, NY",36065,53,231190,22.9
"Onondaga County, NY",36067,131,466194,28.1
"Ontario County, NY",36069,11,109828,Unreliable
"Orange County, NY",36071,73,379210,19.3
"Orleans County, NY",36073,Suppressed,41346,Suppressed
"Oswego County, NY",36075,24,118987,20.2
"Otsego County, NY",36077,12,60097,Unreliable
"Putnam County, NY",36079,22,98900,22.2
"Queens County, NY",36081,197,2333054,8.4
"Rensselaer County, NY",36083,11,160070,Unreliable
"Richmond County, NY",36085,109,476015,22.9
"Rockland County, NY",36087,38,326780,11.6
"St. Lawrence County, NY",36089,14,110038,Unreliable
"Saratoga County, NY",36091,10,227053,Unreliable
"Schenectady County, NY",36093,31,154553,20.1
"Schoharie County, NY",36095,Suppressed,31317,Suppressed
"Schuyler County, NY",36097,Suppressed,18099,Suppressed
"Seneca County, NY",36099,Suppressed,34777,Suppressed
"Steuben County, NY",36101,14,96940,Unreliable
"Suffolk County, NY",36103,353,1492583,23.7
"Sullivan County, NY",36105,17,74801,Unreliable
"Tioga County, NY",36107,Suppressed,48760,Suppressed
"Tompkins County, NY",36109,17,104871,Unreliable
"Ulster County, NY",36111,56,179225,31.2
"Warren County, NY",36113,Suppressed,64567,Suppressed
"Washington County, NY",36115,Suppressed,61800,Suppressed
"Wayne County, NY",36117,Suppressed,90798,Suppressed
"Westchester County, NY",36119,131,974542,13.4
"Wyoming County, NY",36121,Suppressed,40791,Suppressed
"Yates County, NY",36123,Suppressed,24923,Suppressed
"Alamance County, NC",37001,14,159688,Unreliable
"Alexander County, NC",37003,Suppressed,37428,Suppressed
"Alleghany County, NC",37005,Suppressed,10848,Suppressed
"Anson County, NC",37007,Suppressed,25448,Suppressed
"Ashe County, NC",37009,Suppressed,26924,Suppressed
"Avery County, NC",37011,Suppressed,17516,Suppressed
"Beaufort County, NC",37013,10,47526,Unreliable
"Bertie County, NC",37015,Suppressed,19854,Suppressed
"Bladen County, NC",37017,Suppressed,33741,Suppressed
"Brunswick County, NC",37019,33,126953,26
"Buncombe County, NC",37021,43,256088,16.8
"Burke County, NC",37023,26,88851,29.3
"Cabarrus County, NC",37025,40,201590,19.8
"Caldwell County, NC",37027,19,81449,Unreliable
"Camden County, NC",37029,Suppressed,10418,Suppressed
"Carteret County, NC",37031,20,68890,29
"Caswell County, NC",37033,Suppressed,22910,Suppressed
"Catawba County, NC",37035,36,156459,23
"Chatham County, NC",37037,Suppressed,72243,Suppressed
"Cherokee County, NC",37039,Suppressed,27905,Suppressed
"Chowan County, NC",37041,Suppressed,14383,Suppressed
"Clay County, NC",37043,Suppressed,10915,Suppressed
"Cleveland County, NC",37045,11,97144,Unreliable
"Columbus County, NC",37047,13,56505,Unreliable
"Craven County, NC",37049,30,103445,29
"Cumberland County, NC",37051,53,327127,16.2
"Currituck County, NC",37053,Suppressed,25809,Suppressed
"Dare County, NC",37055,Suppressed,35964,Suppressed
"Davidson County, NC",37057,34,164926,20.6
"Davie County, NC",37059,14,42013,Unreliable
"Duplin County, NC",37061,Suppressed,58969,Suppressed
"Durham County, NC",37063,21,306212,6.9
"Edgecombe County, NC",37065,Suppressed,53318,Suppressed
"Forsyth County, NC",37067,56,371511,15.1
"Franklin County, NC",37069,Suppressed,64705,Suppressed
"Gaston County, NC",37071,56,216965,25.8
"Gates County, NC",37073,Suppressed,11478,Suppressed
"Graham County, NC",37075,Suppressed,8558,Suppressed
"Granville County, NC",37077,10,59031,Unreliable
"Greene County, NC",37079,Suppressed,21168,Suppressed
"Guilford County, NC",37081,74,521330,14.2
"Halifax County, NC",37083,Suppressed,51766,Suppressed
"Harnett County, NC",37085,14,130881,Unreliable
"Haywood County, NC",37087,10,60682,Unreliable
"Henderson County, NC",37089,12,114209,Unreliable
"Hertford County, NC",37091,Suppressed,24136,Suppressed
"Hoke County, NC",37093,Suppressed,53262,Suppressed
"Hyde County, NC",37095,Suppressed,5517,Suppressed
"Iredell County, NC",37097,24,172916,13.9
"Jackson County, NC",37099,10,42241,Unreliable
"Johnston County, NC",37101,18,191450,Unreliable
"Jones County, NC",37103,Suppressed,9845,Suppressed
"Lee County, NC",37105,Suppressed,59616,Suppressed
"Lenoir County, NC",37107,Suppressed,57307,Suppressed
"Lincoln County, NC",37109,17,81168,Unreliable
"McDowell County, NC",37111,14,45075,Unreliable
"Macon County, NC",37113,Suppressed,34376,Suppressed
"Madison County, NC",37115,Suppressed,21340,Suppressed
"Martin County, NC",37117,Suppressed,23172,Suppressed
"Mecklenburg County, NC",37119,128,1054835,12.1
"Mitchell County, NC",37121,Suppressed,15126,Suppressed
"Montgomery County, NC",37123,Suppressed,27418,Suppressed
"Moore County, NC",37125,15,95776,Unreliable
"Nash County, NC",37127,22,94005,23.4
"New Hanover County, NC",37129,63,223483,28.2
"Northampton County, NC",37131,Suppressed,20000,Suppressed
"Onslow County, NC",37133,37,187136,19.8
"Orange County, NC",37135,11,141796,Unreliable
"Pamlico County, NC",37137,Suppressed,12821,Suppressed
"Pasquotank County, NC",37139,Suppressed,39864,Suppressed
"Pender County, NC",37141,15,59090,Unreliable
"Perquimans County, NC",37143,Suppressed,13335,Suppressed
"Person County, NC",37145,Suppressed,39284,Suppressed
"Pitt County, NC",37147,28,177220,15.8
"Polk County, NC",37149,Suppressed,20334,Suppressed
"Randolph County, NC",37151,32,143416,22.3
"Richmond County, NC",37153,Suppressed,44939,Suppressed
"Robeson County, NC",37155,14,133235,Unreliable
"Rockingham County, NC",37157,21,91393,23
"Rowan County, NC",37159,37,139933,26.4
"Rutherford County, NC",37161,10,66421,Unreliable
"Sampson County, NC",37163,Suppressed,63124,Suppressed
"Scotland County, NC",37165,Suppressed,35244,Suppressed
"Stanly County, NC",37167,Suppressed,60791,Suppressed
"Stokes County, NC",37169,13,46097,Unreliable
"Surry County, NC",37171,Suppressed,72113,Suppressed
"Swain County, NC",37173,Suppressed,14346,Suppressed
"Transylvania County, NC",37175,Suppressed,33482,Suppressed
"Tyrrell County, NC",37177,Suppressed,4141,Suppressed
"Union County, NC",37179,22,226606,9.7
"Vance County, NC",37181,Suppressed,44244,Suppressed
"Wake County, NC",37183,94,1046791,9
"Warren County, NC",37185,Suppressed,19907,Suppressed
"Washington County, NC",37187,Suppressed,12195,Suppressed
"Watauga County, NC",37189,Suppressed,53922,Suppressed
"Wayne County, NC",37191,16,124150,Unreliable
"Wilkes County, NC",37193,28,68740,40.7
"Wilson County, NC",37195,11,81661,Unreliable
"Yadkin County, NC",37197,Suppressed,37532,Suppressed
"Yancey County, NC",37199,Suppressed,17678,Suppressed
"Adams County, ND",38001,Suppressed,2305,Suppressed
"Barnes County, ND",38003,Suppressed,10926,Suppressed
"Benson County, ND",38005,Suppressed,6739,Suppressed
"Billings County, ND",38007,Suppressed,934,Suppressed
"Bottineau County, ND",38009,Suppressed,6579,Suppressed
"Bowman County, ND",38011,Suppressed,3241,Suppressed
"Burke County, ND",38013,Suppressed,2198,Suppressed
"Burleigh County, ND",38015,Suppressed,94487,Suppressed
"Cass County, ND",38017,23,175249,13.1
"Cavalier County, ND",38019,Suppressed,3827,Suppressed
"Dickey County, ND",38021,Suppressed,5064,Suppressed
"Divide County, ND",38023,Suppressed,2413,Suppressed
"Dunn County, ND",38025,Suppressed,4366,Suppressed
"Eddy County, ND",38027,Suppressed,2358,Suppressed
"Emmons County, ND",38029,Suppressed,3346,Suppressed
"Foster County, ND",38031,Suppressed,3303,Suppressed
"Golden Valley County, ND",38033,Suppressed,1817,Suppressed
"Grand Forks County, ND",38035,Suppressed,71083,Suppressed
"Grant County, ND",38037,Suppressed,2377,Suppressed
"Griggs County, ND",38039,Suppressed,2277,Suppressed
"Hettinger County, ND",38041,Suppressed,2629,Suppressed
"Kidder County, ND",38043,Suppressed,2414,Suppressed
"LaMoure County, ND",38045,Suppressed,4111,Suppressed
"Logan County, ND",38047,Suppressed,1941,Suppressed
"McHenry County, ND",38049,Suppressed,5963,Suppressed
"McIntosh County, ND",38051,Suppressed,2656,Suppressed
"McKenzie County, ND",38053,Suppressed,12621,Suppressed
"McLean County, ND",38055,Suppressed,9729,Suppressed
"Mercer County, ND",38057,Suppressed,8694,Suppressed
"Morton County, ND",38059,Suppressed,30809,Suppressed
"Mountrail County, ND",38061,Suppressed,10242,Suppressed
"Nelson County, ND",38063,Suppressed,2960,Suppressed
"Oliver County, ND",38065,Suppressed,1870,Suppressed
"Pembina County, ND",38067,Suppressed,7069,Suppressed
"Pierce County, ND",38069,Suppressed,4267,Suppressed
"Ramsey County, ND",38071,Suppressed,11547,Suppressed
"Ransom County, ND",38073,Suppressed,5404,Suppressed
"Renville County, ND",38075,Suppressed,2550,Suppressed
"Richland County, ND",38077,Suppressed,16353,Suppressed
"Rolette County, ND",38079,Suppressed,14659,Suppressed
"Sargent County, ND",38081,Suppressed,3890,Suppressed
"Sheridan County, ND",38083,Suppressed,1322,Suppressed
"Sioux County, ND",38085,Suppressed,4469,Suppressed
"Slope County, ND",38087,Suppressed,763,Suppressed
"Stark County, ND",38089,Suppressed,31199,Suppressed
"Steele County, ND",38091,Suppressed,1962,Suppressed
"Stutsman County, ND",38093,Suppressed,21128,Suppressed
"Towner County, ND",38095,Suppressed,2263,Suppressed
"Traill County, ND",38097,Suppressed,8030,Suppressed
"Walsh County, ND",38099,Suppressed,10904,Suppressed
"Ward County, ND",38101,Suppressed,70210,Suppressed
"Wells County, ND",38103,Suppressed,4098,Suppressed
"Williams County, ND",38105,Suppressed,34337,Suppressed
"Adams County, OH",39001,12,27907,Unreliable
"Allen County, OH",39003,21,103742,20.2
"Ashland County, OH",39005,10,53652,Unreliable
"Ashtabula County, OH",39007,40,98231,40.7
"Athens County, OH",39009,Suppressed,66186,Suppressed
"Auglaize County, OH",39011,Suppressed,45894,Suppressed
"Belmont County, OH",39013,12,68673,Unreliable
"Brown County, OH",39015,16,43759,Unreliable
"Butler County, OH",39017,201,377537,53.2
"Carroll County, OH",39019,Suppressed,27669,Suppressed
"Champaign County, OH",39021,10,38747,Unreliable
"Clark County, OH",39023,70,134786,51.9
"Clermont County, OH",39025,92,203022,45.3
"Clinton County, OH",39027,13,41902,Unreliable
"Columbiana County, OH",39029,10,103685,Unreliable
"Coshocton County, OH",39031,Suppressed,36602,Suppressed
